ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
03427AE8A48F8941E7C962EA67F0DA39EF0B604C_223;41480;41442;1;25395;25695;28354;[(41480, 41442, 2793144)]
038ADF599EF1DC49AD0EA49C6D444B23C007C9DC_236;42487;42481;1;27017;27317;28038;[(42487, 42481, 2792081)]
038E7C4ADE92EA51B1FED0ED9DE800860017399B_238;41342;41395;1;26190;26490;27276;[(41342, 41395, 2789987)]
03AD55452E0F9A85BFABAA084860AE3AD9B32A67_248;43510;43296;1;30863;31163;32588;[(43510, 43296, 2793235)]
03B0265258760438DF51BF28FAC25203213DA222_249;42962;43004;1;27815;28115;29578;[(42962, 43004, 2793136)]
03B938F5755C109B9643DC1D2ED1FF9C3928BBA0_252;43510;46315;1;33650;33950;35714;[(43510, 46315, 2792350)]
03CFCD5E1ACE98F57DEAC68F24A6452151705DAA_255;41302;41442;1;27228;27528;28332;[(41302, 41442, 2794543)]
03D1A808A04C9CA618E3668A1E2004F2679EB008_257;48050;42869;1;28322;28622;30406;[(48050, 42869, 2790778)]
03D368D89EC8677EFB305DD6B78338A0BECF46C8_259;48139;41965;1;28269;28569;29546;[(48139, 41965, 2791735)]
03FF3E3A652FDD75E6B37826C1728325ADFBFF8E_263;41392;43510;1;32215;32515;34626;[(41392, 43510, 2790694)]
0422F7EB7AAC338D8C23A59216A5ADCF11220D69_279;41006;41648;1;28194;28494;29792;[(41006, 41648, 2793204)]
0466AD355EDDC34D9D2D15A741B35C429E26E5D7_299;42912;42905;1;33822;34122;34796;[(42912, 42905, 2794553)]
0490656D6FE62B4023BF7BE50D591DF03C0CF77D_309;42969;42902;1;25488;25788;27434;[(42969, 42902, 2793444)]
049FF272CAD6E5B7B7ABC2013ADABFB5B86EF65A_314;42513;42490;1;28731;29031;29770;[(42513, 42490, 2794638)]
04ADD549273EE6892BE36A848E21C1C43749C98B_317;43509;41372;1;32743;33043;34856;[(43509, 41372, 2789975)]
04E59A65F5441E24A2ADB7282E6E5717A4EFBFB2_331;42417;46513;1;28834;29134;30958;[(42417, 46513, 2792875)]
0512E95CB547F0D3CA5C1016D1427FBCC7DE41D5_343;41354;43506;1;26526;26826;28263;[(41354, 43506, 2793072)]
051448272665FDE3E5EC59F9D93D21CBCACC16AC_345;41391;43343;1;34842;35142;36056;[(41391, 43343, 2793706)]
052BC30B31141823A68A805C2274709DAC7F5192_354;46591;41291;1;31275;31575;32517;[(46591, 41291, 2790096)]
05981C08BB5E0F427027F078752DC7081C23C558_380;41364;41391;1;30062;30362;31636;[(41364, 41391, 2793235)]
05BB06A696D89F0E1984480E9B94F675426D4239_392;41808;41799;1;27005;27305;28130;[(41808, 41799, 2793030)]
05E5AB18564B1B1C8184975E42955268FECBAD7B_401;44063;41950;1;26097;26397;27416;[(44063, 41950, 2791616)]
063E942744DAD94F591BA8DF48D0483E9E4D404A_424;46436;42911;1;35272;35572;36944;[(46436, 42911, 2794613)]
06A663864993C546162785F3CAE8FFCF5093DB55_455;46570;42483;1;25609;25909;26997;[(46570, 42483, 2790619)]
06E588238D953384801E4BD25A0DE278A9CBC987_472;41972;41668;1;26469;26769;31280;[(41972, 41668, 2793144)]
073BE0900133D783FAA8B2EFE7A500E7FB80C55A_495;41917;46443;1;27232;27532;28494;[(41917, 46443, 2793225)]
07446372B84ECFD51F62538B3CF8B5B1A9D2EB3E_501;43049;42481;1;31185;31485;33318;[(43049, 42481, 2794639)]
07C3B5AD25D91C0FE7AA182D883E471683A67DF9_535;45036;41477;1;34971;35271;36882;[(45036, 41477, 2792467)]
07D755F42E6DE795FEAF46E146084C93135CCD9A_546;48050;42865;1;30039;30339;31794;[(48050, 42865, 2790183)]
07E51AB3FD630BA9C859E1B84AFC026816919D2B_549;46458;46618;1;25742;26042;26902;[(46458, 46618, 2790083)]
0856B49493E8DEBD34710640BF1E0FCC52DF2B2E_577;41808;41876;1;34111;34411;35264;[(41808, 41876, 2792156)]
0884010D5F894C549E96DFC4AF68B4EA23B6EE8B_584;41225;43506;1;26881;27181;28640;[(41225, 43506, 2791930)]
088F4E252986C3FFBF069228045FCEE254B073E5_590;47031;46120;1;28166;28466;30738;[(47031, 41813, 2791323), (42854, 46120, 2790778)]
08A2A6A59D32B6FD89303C339D6589BABB784982_604;41468;42957;1;26734;27034;28002;[(41468, 42957, 2791044)]
08B04919AEA27FE1AD437582800A535D22133997_611;43385;41958;1;30657;30957;32125;[(43385, 41958, 2792128)]
08DAC8FAE76A5A1BB96C7F0D6C341CB9C5A83862_625;46574;42483;1;25773;26073;26997;[(46574, 42483, 2790619)]
08F65EFA05EBD655458EBA7BDD4479B1109FC6E3_634;42056;41896;1;27758;28058;31915;[(42056, 41896, 2792821)]
094767017B48C90AF29A9CC44956F299EF24C0FC_656;43007;42996;1;27038;27338;28098;[(43007, 42996, 2790668)]
096879CEA84E404E02F5784E9E9AB99AE5CA18E5_665;48039;42850;1;29530;29830;30938;[(48039, 42850, 2793073)]
097987D0F98D4ECF24DCA55EA853F89F782EB972_672;42168;41917;1;28811;29111;29844;[(42168, 41917, 2791833)]
09A7AF3CC2439994934797C2D4A32700BE02DDED_680;46425;46304;1;29469;29769;31200;[(46425, 46304, 2793806)]
09AD14331D0C0CF9048C718934685F17D0C90AA7_683;43507;42008;1;32652;32952;36128;[(43507, 42008, 2789975)]
09FE77040C674C055BAF17B545E4B5F678F1E589_707;42082;41609;1;25546;25846;26956;[(42082, 41609, 2791807)]
0A3F7070BC3C8182E35AE1E5C588BEB4CAA23CDD_733;42530;42549;1;30085;30385;31076;[(42530, 42549, 2791946)]
0A974FAC049C37684CEFEE6E65685D05B1E0A65D_748;41466;46266;1;25408;25708;26650;[(41466, 46266, 2793174)]
0AA29FABEE3D0E1FFE8606CBBBA462C2074F93ED_751;46142;44156;1;31715;32015;33162;[(46142, 44156, 2792083)]
0AADDDF5499E477B9E0D5B6975CF835DA27AB846_759;42162;48139;1;33844;34144;35715;[(42162, 48139, 2793074)]
0B03BC981C9D5E6BA8D17FF6EA3716D883A010D1_778;41830;41816;1;26506;26806;27800;[(41830, 41816, 2793030)]
0B27C08264BD50326D8699B87BE8C9496895A086_790;43032;41262;1;31224;31524;32870;[(43032, 41262, 2792702)]
0B38B115AFA8DDFB47BC527ECDE0EDE24B064284_796;41877;46444;1;32732;33032;35611;[(41877, 46444, 2793074)]
0B4ADFACBFD0A6142B4F4F8F2F705162F549D609_800;43007;46276;1;34153;34453;35278;[(43007, 46276, 2793395)]
0B4C3EF66446CE99B222331F81051C6C9112EDB4_801;41798;41864;1;32270;32570;34428;[(41798, 41864, 2794553)]
0B67C9BA1C220A4F32B5A2D17AA8EC6DD6ADBF8D_810;41340;43506;1;31079;31379;32544;[(41340, 43506, 2793875)]
0B70EAC0D4A809400F476D36911D93800EFE8DC4_814;42124;42113;1;25681;25981;26730;[(42124, 42113, 2792268)]
0B9D20AC30F04EF1F78B8153E566E6EEFBDEA1AE_831;46176;43507;1;28518;28818;30792;[(46176, 43507, 2791759)]
0BE18CB2180E06FD9436B203B6CBA42798DEF2CD_855;41987;43506;1;34980;35280;38082;[(41987, 43506, 2791986)]
0C069BB7D0531C17208F72F31CC674A43D138BC1_870;41343;41351;1;31026;31326;32442;[(41343, 41351, 2793875)]
0C4882D1D011E044CEFB23EF719023A28C65183C_886;43386;43148;1;25311;25611;26628;[(43386, 43148, 2792625)]
0C72388BC4CB6416A5835C6C7CEAD25A874CABED_897;41006;41915;1;28187;28487;29440;[(41006, 41915, 2793204)]
0D1D7D3C854D9134424C4E3322499738F839B237_937;43295;41058;1;27997;28297;30050;[(43295, 41058, 2794638)]
0D33934625820EF1190A0D1A4706196ACDA9674F_942;46600;46087;1;27504;27804;28542;[(46600, 46087, 2792399)]
0D4C56A16DE6AD24E7520206AA82E91A8BB7DC4D_947;46394;41425;1;29311;29611;31234;[(46394, 42149, 2789968), (41436, 41425, 2792474)]
0D5675AB0C8DA9547439504D90E393D85CD620AE_951;41502;43507;1;32027;32327;33529;[(41502, 43507, 2789975)]
0D6467969205371D1D90813694563AE91E4D2471_955;43022;42481;1;34404;34704;36284;[(43022, 42481, 2792381)]
0D861C7D3E37A2E729A30EA59D62DA55664AA63C_962;41810;43506;1;29880;30180;31816;[(41810, 41801, 2792349), (41340, 43506, 2793235)]
0DB55A1F3C7BC95B589BF2E401990033799C6013_966;47031;41887;1;33319;33619;34480;[(47031, 41887, 2790978)]
0DC39C4EC884CBB87DB80F73DF95611AAE54F263_969;41848;42901;1;26224;26524;27690;[(41848, 42901, 2790668)]
0E28B831A3491904F60BC77712E172D2E3A82580_992;46172;43507;1;25829;26129;28412;[(46172, 43507, 2790772)]
0E8847DF356363EE4838B327292517FA072771A1_1006;41350;46385;1;29085;29385;32280;[(41350, 41393, 2793705), (41394, 46385, 2790148)]
0EF203B029BED36627CA335688EAF769EC1E23C5_1037;46173;43507;1;25893;26193;28412;[(46173, 43507, 2790772)]
0F2CF33AEBA62584FB4FB339D28D4A0C01CE6FC9_1047;42714;48139;1;26580;26880;29155;[(42714, 48139, 2791735)]
0F519E6E9503A834D5DF6E17468B509C7918DBDD_1055;42525;43506;1;26229;26529;28263;[(42525, 41354, 2791499), (41354, 43506, 2793072)]
0FCAB5931828ADC26D2BDD665143FD3D088D5EBB_1078;41690;43510;1;27306;27606;28552;[(41690, 43510, 2791930)]
0FCCFA8155E79DDB48C4DDDD5D771F357035E1EE_1080;42151;44056;1;27572;27872;28814;[(42151, 44056, 2791393)]
0FE66B0DD562A57B1DD854FA0DCD557F281067CD_1090;41855;48139;1;34837;35137;37398;[(41855, 48139, 2790262)]
0FF8F44D9A2403E1C9F7A161AA44F38A6FB201A7_1099;42714;46443;1;26090;26390;28494;[(42714, 46443, 2793225)]
0FFD62396D4F3825860072E84ACA47E48306EDB7_1101;46021;46243;1;26282;26582;27820;[(46021, 46243, 2794660)]
102912499_1125;48150;43343;1;28864;29164;30174;[(48150, 43343, 2792904)]
10363D2457B3D491C816A351E2579444269DB33A_1138;41042;42754;1;29360;29660;30600;[(41042, 42754, 2792563)]
1040973608_1149;42507;42483;1;34160;34460;35358;[(42507, 42483, 2792107)]
1040D31D6B2649F699BC5B86A5C3FBE3935F4C2D_1150;41998;43506;1;28835;29135;31816;[(41998, 43506, 2793235)]
1043E7A8BDC0AA63DD7A6DABF305C1F801A97718_1173;42539;41656;1;26375;26675;28036;[(42539, 41656, 2790848)]
1046076327_1178;41833;41844;1;27968;28268;28912;[(41833, 41844, 2790976)]
1046485574_1181;46564;42481;1;27567;27867;29362;[(46564, 42481, 2790326)]
105408587_1200;41380;41391;1;30573;30873;35134;[(41380, 41043, 2791834), (41328, 41391, 2790278)]
107478671A1073DB5D4A2B2A5543363EC137128B_1221;41432;41409;1;28470;28770;29942;[(41432, 41409, 2793373)]
1084B8D12A625CAEBFB6EA746CD1B5FDEB2FA554_1232;41328;43228;1;33008;33308;34390;[(41328, 43228, 2790544)]
108724023_1234;46047;46057;1;34961;35261;36168;[(46047, 46057, 2792962)]
109061240_1238;42417;41343;1;31834;32134;34776;[(42417, 41343, 2790278)]
109061242_1239;41354;43146;1;33728;34028;35468;[(41354, 43146, 2790278)]
10CBE9DFC7A646243C9F4E1C92882ED1598B4C8D_1265;41254;41231;1;32215;32515;33524;[(41254, 41231, 2792702)]
10FEC9CF6C12014049169DFEC7FA2B71D6F4735F_1276;48139;41957;1;27769;28069;29040;[(48139, 41957, 2793225)]
11BDD9482D50B9A2D8EF0A37731D9A0C83791CDB_1325;46141;44156;1;31652;31952;33162;[(46141, 44156, 2792083)]
11C8494EB1AB411A84A9B4C3E67F85B1F4A19696_1327;41387;43506;1;25953;26253;28263;[(41387, 43506, 2793072)]
11E89FF6975C11ECA82C198147E775EAE0090EDD_1339;41835;41801;1;34808;35108;36452;[(41835, 41801, 2793033)]
12262276BC9D3B0BBD5F9EEC8702D2705D1A305D_1388;41565;41440;1;25673;25973;27046;[(41565, 41440, 2793144)]
1268F6373A45A9A2C400B346637CABECE6F4AF02_1413;41823;41942;1;26738;27038;29182;[(41823, 41942, 2793225)]
1284128E5E9E8C7AEC7091750130290E80A4CCC7_1421;41505;43507;1;27592;27892;29328;[(41505, 43507, 2793705)]
12B70EB11E4106DC09E5181C89BE09D271D69A21_1431;43510;46192;1;27678;27978;29944;[(43510, 46192, 2791930)]
1301B8D8A9597C83EF2EB63D4993E560EFA01978_1460;48139;41957;1;34833;35133;36144;[(48139, 41957, 2793074)]
131BA1C356D8A89063ACC146420D73816AD2B122_1464;41328;42829;1;33368;33668;35250;[(41328, 42829, 2790694)]
1348756833_1477;42912;42996;1;25628;25928;27072;[(42912, 42996, 2793135)]
1351019167_1489;43059;41262;1;31703;32003;32870;[(43059, 41262, 2792702)]
1351019170_1490;41254;41228;1;32206;32506;33632;[(41254, 41228, 2792702)]
138B7EC95F314BE39433E66E8836DB74EFB5BA7E_1526;41381;41322;1;32455;32755;34426;[(41381, 41322, 2790694)]
13A2BB9F6D0F82FA768121C1BDDD83F143195C54_1533;42139;43506;1;25249;25549;28263;[(42139, 43506, 2793072)]
13D982F980645C35A254571629C5DCB9C66B114E_1549;41463;41414;1;35878;36178;36874;[(41463, 41414, 2790535)]
13DBC931A1A32A3AB299E7ECD7B46490E59F8A14_1550;41798;41852;1;28029;28329;30040;[(41798, 41852, 2792155)]
13F680F79BE5DB074B7FC8F59B5DC77F5FDE63B7_1555;42510;43296;1;27770;28070;29288;[(42510, 43296, 2790972)]
141066693147404_1564;41617;46142;1;33458;33758;34412;[(41617, 46142, 2791926)]
141079620541402_1569;41505;43507;1;32887;33187;34416;[(41505, 43507, 2792999)]
141092034614820_1575;43506;42829;1;35092;35392;36492;[(43506, 42829, 2793706)]
141102564421657_1580;42004;42115;1;32950;33250;34470;[(42004, 42115, 2793706)]
141156814601101_1597;42911;41815;1;33021;33321;34824;[(42911, 41815, 2792156)]
141156814605625_1600;41966;41612;1;27848;28148;30974;[(41966, 41612, 2790778)]
142179132168483_1609;41234;44063;1;29193;29493;31298;[(41234, 44063, 2793130)]
1479CC7AB36D698DFEA8649910450048E328E521_1637;41872;41853;1;34910;35210;36140;[(41872, 41853, 2791714)]
14B9C86A6A07D26DAD55A739DBC02835DE36A203_1647;41157;42650;1;31447;31747;32662;[(41157, 42650, 2790176)]
14C55842836FBEDD3B23EBDCE7164AAA09C3A249_1650;47031;41813;1;28162;28462;29628;[(47031, 41813, 2791323)]
14D1F434B360208069A2120577FA3F079FEC023B_1652;43506;46192;1;27771;28071;29944;[(43506, 46192, 2791930)]
14E5263E391BFDC0B6A2331DB42CA11C50383E9A_1656;45062;43506;1;28794;29094;32544;[(45062, 43506, 2793875)]
1522E67FA3D127356C9B5761B8F1F126D76C35B3_1681;42526;41386;1;30553;30853;32118;[(42526, 41386, 2792586)]
152618A3E6C29088F9E6ACA047D094BC824DD0BF_1685;42182;41392;1;32474;32774;34724;[(42182, 41392, 2793706)]
1544ED612170009AB3678679573DA7A478568E47_1692;41348;41377;1;26863;27163;28166;[(41348, 41377, 2789987)]
1553338265_1706;43057;43063;1;25394;25694;26394;[(43057, 43063, 2791997)]
1554DAD30666F0CF6A18AA25B5BCB0BC016EB945_1717;41385;43510;1;32393;32693;34626;[(41385, 43510, 2790694)]
1558053494_1730;41857;41835;1;29269;29569;30504;[(41857, 41835, 2793136)]
15A46BD6CFBED2CD0C89C8EF0654A8DBCDC4A04D_1777;43510;46192;1;29677;29977;31876;[(43510, 46192, 2793130)]
15FEDBEF529343D9F22AF8FEFB9F4B4F79518BB4_1793;41303;41476;1;28721;29021;31275;[(41303, 41476, 2790530)]
1611D04828FBD979030ADD153F4F9A9DD182D977_1801;41389;41374;1;35704;36004;36836;[(41389, 41374, 2791986)]
1641073357_1826;43026;43039;1;30809;31109;31956;[(43026, 43039, 2794639)]
1641073358_1827;41056;42483;1;31310;31610;33216;[(41056, 42483, 2794639)]
1646266859_1862;42708;42853;1;33646;33946;35283;[(42708, 42853, 2793074)]
1648633767_1871;42435;43389;1;35141;35441;36566;[(42435, 43389, 2790653)]
1650323486_1878;41281;46304;1;27363;27663;29574;[(41281, 46304, 2792904)]
16BD9C82734CFDCE384D4AC98D63A437AF773717_1923;42836;42854;1;28824;29124;30052;[(42836, 42854, 2790778)]
16D050D46E5E06925490BEC8DB99D2D7ECDE3BA7_1931;41233;41222;1;32549;32849;33872;[(41233, 41222, 2792702)]
1717D979F4F115ED1D31B7059062BD8E4F143747_1953;41853;48139;1;34875;35175;37398;[(41853, 48139, 2790262)]
1725158529_1981;41866;41801;1;34504;34804;36536;[(41866, 41801, 2792402)]
1741683768_1998;43127;43122;1;32735;33035;34074;[(43127, 43122, 2790398)]
1741934164_2004;41658;42893;1;31078;31378;32244;[(41658, 42893, 2791431)]
1744284165_2008;41842;41813;1;27273;27573;28620;[(41842, 41813, 2790542)]
1744284168_2009;42755;43187;1;32814;33114;34260;[(42755, 43187, 2790544)]
1745466849_2018;43110;43147;1;26670;26970;28338;[(43110, 43147, 2794694)]
1747049665_2031;46572;42481;1;27152;27452;28482;[(46572, 42481, 2791237)]
1754287754_2046;41895;41450;1;33859;34159;35952;[(41895, 41450, 2791517)]
1775217874_2098;41778;41937;1;31234;31534;34268;[(41778, 41937, 2792118)]
1777695377_2119;41394;41343;1;35591;35891;37422;[(41394, 41343, 2791986)]
1779128377_2126;41853;41803;1;25936;26236;28002;[(41853, 41803, 2793030)]
1779128379_2127;41832;41815;1;26446;26746;27692;[(41832, 41815, 2793030)]
177953103A0C67B93110589CB8B9EEABDE1605D4_2134;42151;44056;1;27570;27870;28814;[(42151, 44056, 2791393)]
177E0F58CCDDC2D4A7D5982AA7322F09EB2E1D0D_2139;41866;41835;1;34494;34794;35926;[(41866, 41835, 2792402)]
1780309541_2141;41227;43343;1;29028;29328;30806;[(41227, 43343, 2793130)]
1780309542_2142;46169;41932;1;33375;33675;35042;[(46169, 41932, 2793131)]
1781276942_2150;43212;42520;1;26430;26730;27800;[(43212, 42520, 2790560)]
1781551876_2155;43509;42114;1;32746;33046;35408;[(43509, 42114, 2789975)]
17E720C6436740DC30DB1C49FF1EC8F2AF5DEDA8_2187;41633;46470;1;31794;32094;33760;[(41633, 46470, 2792118)]
18120B0CC7CF8442468B0A392D6F2662EE87FCD2_2199;46057;41043;1;35271;35571;36454;[(46057, 41043, 2792962)]
1822C37B078CCAF626331522FFCDBACEA86775E2_2204;42723;48139;1;33792;34092;35715;[(42723, 48139, 2793074)]
182D0573F55173F45088F67922A9CCD60D47F284_2210;43510;46402;1;25513;25813;27886;[(43510, 46402, 2791616)]
18438C0C9A5F45ABF23392CB1EB307FA90B7E873_2212;41462;41254;1;31936;32236;33100;[(41462, 41254, 2792702)]
1884833572_2233;41480;41447;1;30666;30966;32088;[(41480, 41447, 2793671)]
1885751854_2238;42895;43007;1;33806;34106;34864;[(42895, 43007, 2793178)]
1889508456_2252;41934;41931;1;33679;33979;34990;[(41934, 41931, 2791926)]
1889836241_2256;43039;43063;1;34721;35021;36028;[(43039, 43063, 2791425)]
1895312E9E6FEC179B482FF9F65394F39591D9D1_2277;43343;46604;1;27963;28263;30934;[(43343, 46604, 2790515)]
18A1D41AE5B51ED4D1EDDD80BC5FFDE9EA3CAA10_2288;48050;42854;1;30012;30312;31620;[(48050, 42854, 2790183)]
18C788623581F4CAF178BC7FF9C805205DE0AFC0_2308;43208;43510;1;25752;26052;28141;[(43208, 41354, 2791499), (41354, 43510, 2793072)]
18D438B205A6288A8E182765C8497A2A934F09F9_2312;43205;41109;1;28839;29139;30236;[(43205, 41109, 2791786)]
190DA363291A2054709994F1829C99CC19338726_2330;46083;41295;1;28005;28305;31144;[(46083, 41946, 2793204), (46602, 41295, 2792128)]
1912CC8ED3C872F1DC38DD6C1344EF6B25593BCD_2331;41852;42905;1;26317;26617;27628;[(41852, 42905, 2790668)]
19469F272EEA40B8EA89C43FB4ACA0EF995BC7EB_2344;41284;43030;1;32074;32374;33914;[(41284, 43030, 2792572)]
198A2497371B16D52E482CD399E808594BCD400F_2368;42434;41767;1;33794;34094;34930;[(42434, 41767, 2790652)]
198A2497371B16D52E482CD399E808594BCD400F_2369;41776;42437;1;34812;35112;35992;[(41776, 42437, 2790653)]
19B147C9FFC8292A80D929B36AC118325300B13F_2376;43510;46192;1;33653;33953;35816;[(43510, 46192, 2792350)]
19C6EA1EA49F4E6EE423A10FB9C456F4D933A594_2381;41366;41322;1;32689;32989;34426;[(41366, 41322, 2790694)]
19E62DC3C6A569ABE8D8769CC8E310B6040ED68F_2388;46144;41917;1;28552;28852;29844;[(46144, 41917, 2791833)]
1A162962C1BC26815C8DBE4C38A5A9230BF84A40_2397;42516;43147;1;30476;30776;32806;[(42516, 43147, 2792447)]
1A19895CA8D6BD6525E3B13E821C0122C015D21A_2399;43001;42961;1;29910;30210;31554;[(43001, 42961, 2792155)]
1B042AA3EF8CA631BFC70E480E06F0D9352FE906_2460;42503;42483;1;29555;29855;30720;[(42503, 42483, 2791173)]
1B416D6DE7F0050AE44E351416D82596710D8285_2478;41857;41815;1;26944;27244;28820;[(41857, 41815, 2793444)]
1B81052EEE4BBF46D8C18A1044399CC665A9F706_2491;43110;43147;1;26684;26984;28338;[(43110, 43147, 2794694)]
1BA8C9DA9DDB4BEB73D005764EDE337F332E57C9_2500;46166;43507;1;25595;25895;28412;[(46166, 43507, 2790772)]
1BACDD345981511D890F21B53980EB03E31F29D2_2501;41225;44063;1;28973;29273;31298;[(41225, 44063, 2793130)]
1BC197FD6FD5249212BB03E8E51E128A6FFA8835_2508;42448;42109;1;27974;28274;30384;[(42448, 42109, 2793235)]
1BF97DC6B3D26258DC6BD542D72FF23CC7C8F0C8_2522;41343;41322;1;34544;34844;35686;[(41343, 41322, 2793706)]
1C835A2FA47B232368B4BD928707459FC17F80CF_2556;41951;41048;1;25848;26148;28082;[(41951, 41048, 2791044)]
1CA74097239BAF5FD88BF2926A1ECF6522EFCE7C_2564;46435;42957;1;26466;26766;27954;[(46435, 42957, 2793135)]
1CC7DE30F5E9FB1CE40F1762094B96AA38C80CBC_2575;41833;43007;1;33049;33349;35072;[(41833, 43007, 2794553)]
1CCC734A6B5D1AF25144CF3A19360CA7D2756DA8_2577;41823;41322;1;29719;30019;34426;[(41823, 41801, 2792349), (41341, 41348, 2792586), (41349, 41322, 2790694)]
1CD3D2D8D6D6533C7D3015524233F7A6DF1A8E4E_2578;42910;42901;1;25680;25980;26662;[(42910, 42901, 2793135)]
1D044327C629CFBA73030B15CCAFEB8E3B572BFA_2589;41519;43510;1;25283;25583;26400;[(41519, 43510, 2791616)]
1DC0BAA9E9BD9BD9E802CB9762D4D71B7B61FF3D_2639;41063;45063;1;27340;27640;29182;[(41063, 45063, 2790972)]
1DCDE983DED55EA8DB19393FF134749CDD8EA8DD_2644;42480;43147;1;26324;26624;28748;[(42480, 43147, 2794660)]
1DE0F66DD54F8F232520B72B20A18771D8CD71C0_2651;46111;43241;1;28630;28930;29806;[(46111, 43241, 2792503)]
1DEFF24EE4833771CEDC4093902A407AF9340CE0_2657;41502;43507;1;27652;27952;29328;[(41502, 43507, 2793705)]
1E3A806AAC0D0312F7A5CDDF80554C0FFD8C917E_2673;41283;41428;1;34508;34808;36064;[(41283, 41428, 2790160)]
1E3DE35154CD4B96F1F6BF40411765B176968762_2675;42968;42957;1;26797;27097;27954;[(42968, 42957, 2793135)]
1E4C7087140525969D4CBCA4E602328471D05D97_2679;42714;48139;1;26585;26885;29155;[(42714, 48139, 2791735)]
1EA28D03313DE55BD14849BFAD86A8F390D74C5F_2701;41776;42435;1;31265;31565;32424;[(41776, 42435, 2792118)]
1ECAF52BB8902CD599989E9ED42DCE7F495944E1_2711;42912;42955;1;25634;25934;28014;[(42912, 42955, 2793135)]
1EFCA87568B04DC0B080D5495F8E6DED59109816_2722;47031;41865;1;28190;28490;29272;[(47031, 41865, 2791323)]
1EFE8B0BB34A5EBFFBEBD6BE24E3FFA2FC8E13D8_2724;42869;41610;1;29517;29817;31042;[(42869, 41610, 2790778)]
1F1F7D02B5CABBFAD89A562D272C4100E1402731_2731;41451;41438;1;29720;30020;30986;[(41451, 41438, 2792474)]
1F5753B2C057C5C593C205DC79B0FD0120D1F2F3_2744;45035;42882;1;28121;28421;29176;[(45035, 42882, 2792676)]
1F577743E5AB71C814A3945B3D9B3D52AB8C9461_2745;43900;48150;1;28619;28919;29754;[(43900, 48150, 2792904)]
1FDE0793AF2481D6DC1D8CBD61E561A3436BBAB3_2772;42106;41322;1;32934;33234;35074;[(42106, 41322, 2790278)]
1FF426D0D59175C115A5CDD8A4E3BD75C7EA5959_2779;43057;43063;1;26115;26415;27106;[(43057, 43063, 2791422)]
200CB210E07B2F0D5BC0D32AD03F7288BBC7EB5A_2786;46020;41416;1;32936;33236;34074;[(46020, 41416, 2791212)]
206E6205B38AC0B9D4F69D01622859B88C01F53C_2809;46168;41958;1;33307;33607;35586;[(46168, 41958, 2793131)]
2119B9C58D924D8A009BAD31E62FB42C7EECAC3F_2858;42561;41386;1;28983;29283;30034;[(42561, 41386, 2791786)]
211ECB8153FDE96C47BE50172890E1DD9AF37BC0_2859;41267;43506;1;26742;27042;28640;[(41267, 43506, 2791930)]
2122873641_2871;42009;42115;1;29133;29433;30742;[(42009, 42115, 2793875)]
2122876227_2877;41328;41957;1;30534;30834;32048;[(41328, 41957, 2793235)]
2148CE8CE07058FEB8927632F69B0E1E5C354067_2905;41273;43510;1;28480;28780;32496;[(41273, 43510, 2793875)]
219B19D124127F8FC69C6FBD1357194CDA90189A_2921;41895;41301;1;31084;31384;32361;[(41895, 41301, 2790096)]
