ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
0D5A8977038F87979FC56498D6628ACBFEA0CB90_953;41263;41424;1;32688;32988;34046;[(41263, 41424, 2792319)]
0E28B831A3491904F60BC77712E172D2E3A82580_992;46172;43507;1;25829;26129;28412;[(46172, 43507, 2790772)]
0E8847DF356363EE4838B327292517FA072771A1_1006;41350;46385;1;29085;29385;32280;[(41350, 41393, 2793705), (41394, 46385, 2790148)]
0EBFE21D3550403AD8373E2D85FC02B557F039C9_1021;42573;43507;1;27007;27307;29730;[(42573, 43507, 2791478)]
0EF203B029BED36627CA335688EAF769EC1E23C5_1037;46173;43507;1;25893;26193;28412;[(46173, 43507, 2790772)]
0FCCFA8155E79DDB48C4DDDD5D771F357035E1EE_1080;42151;44056;1;27572;27872;28814;[(42151, 44056, 2791393)]
0FCD09525D88B726049A28FBD18EF89CF91C462A_1082;41848;43007;1;27233;27533;28960;[(41848, 43007, 2790908)]
0FFD62396D4F3825860072E84ACA47E48306EDB7_1101;46021;46243;1;26282;26582;27820;[(46021, 46243, 2794660)]
10363D2457B3D491C816A351E2579444269DB33A_1138;41042;42754;1;29360;29660;30600;[(41042, 42754, 2792563)]
1040047081_1140;42776;41354;1;25827;26127;27786;[(42776, 41354, 2791823)]
1043E7A8BDC0AA63DD7A6DABF305C1F801A97718_1173;42539;41656;1;26375;26675;28036;[(42539, 41656, 2790848)]
10CBE9DFC7A646243C9F4E1C92882ED1598B4C8D_1265;41254;41231;1;32215;32515;33524;[(41254, 41231, 2792702)]
11E89FF6975C11ECA82C198147E775EAE0090EDD_1339;41835;41801;1;34808;35108;36452;[(41835, 41801, 2793033)]
1236EB0A70025ADDD67E84146F451FA01F57F7C9_1392;41449;41418;1;31255;31555;32896;[(41449, 41418, 2793081)]
1284128E5E9E8C7AEC7091750130290E80A4CCC7_1421;41505;43507;1;27592;27892;29328;[(41505, 43507, 2793705)]
12EEE77E775F1A48288569D758F4AC3A8735CC0F_1446;46242;46603;1;33829;34129;36102;[(46242, 46603, 2792573)]
1351019167_1489;43059;41262;1;31703;32003;32870;[(43059, 41262, 2792702)]
1351019170_1490;41254;41228;1;32206;32506;33632;[(41254, 41228, 2792702)]
1366FE701A820D04F2DBEF3F19AC41512A348A9C_1515;41387;41322;1;25267;25567;27112;[(41387, 41322, 2791944)]
142166204775213_1607;42849;48150;1;33164;33464;34634;[(42849, 48150, 2790184)]
1544ED612170009AB3678679573DA7A478568E47_1692;41348;41377;1;26863;27163;28166;[(41348, 41377, 2789987)]
1648633767_1871;42435;43389;1;35141;35441;36566;[(42435, 43389, 2790653)]
168E10F3EC1BC7D36F721E02305E2E46E635E68D_1916;41800;42955;1;26406;26706;29962;[(41800, 42955, 2790908)]
16D050D46E5E06925490BEC8DB99D2D7ECDE3BA7_1931;41233;41222;1;32549;32849;33872;[(41233, 41222, 2792702)]
1754287754_2046;41895;41450;1;33859;34159;35952;[(41895, 41450, 2791517)]
1755980401_2048;41284;41293;1;33617;33917;34636;[(41284, 41293, 2794679)]
177953103A0C67B93110589CB8B9EEABDE1605D4_2134;42151;44056;1;27570;27870;28814;[(42151, 44056, 2791393)]
1786D736F299B2052747248131F5DFCE2629131C_2167;42244;46068;1;26063;26363;27550;[(42244, 46068, 2790201)]
18238F574E26B5279A8F93E55A212B00E690E996_2205;42119;42050;1;31559;31859;32584;[(42119, 42050, 2791884)]
18438C0C9A5F45ABF23392CB1EB307FA90B7E873_2212;41462;41254;1;31936;32236;33100;[(41462, 41254, 2792702)]
1884833572_2233;41480;41447;1;30666;30966;32088;[(41480, 41447, 2793671)]
1885751853_2237;46449;46317;1;32362;32662;33576;[(46449, 46317, 2793177)]
1885751854_2238;42895;43007;1;33806;34106;34864;[(42895, 43007, 2793178)]
18A561522B245189DF88058B42118C833FB48CF5_2290;46117;48150;1;32567;32867;34634;[(46117, 48150, 2790184)]
18D438B205A6288A8E182765C8497A2A934F09F9_2312;43205;41109;1;28839;29139;30236;[(43205, 41109, 2791786)]
198A2497371B16D52E482CD399E808594BCD400F_2369;41776;42437;1;34812;35112;35992;[(41776, 42437, 2790653)]
19E62DC3C6A569ABE8D8769CC8E310B6040ED68F_2388;46144;41917;1;28552;28852;29844;[(46144, 41917, 2791833)]
1A162962C1BC26815C8DBE4C38A5A9230BF84A40_2397;42516;43147;1;30476;30776;32806;[(42516, 43147, 2792447)]
1A1E3282D4908679676E0B45022D4D770ACDC9C2_2400;42515;42516;1;31020;31320;32076;[(42515, 42516, 2792106)]
1A97CC6D2594371BB2894B93638B93390C091195_2429;41946;41655;1;31446;31746;33704;[(41946, 41655, 2793177)]
1BA8C9DA9DDB4BEB73D005764EDE337F332E57C9_2500;46166;43507;1;25595;25895;28412;[(46166, 43507, 2790772)]
1C00E1CDBFF878A24BFCBACDDCE623C4CA8BFA00_2523;41347;41340;1;25881;26181;26878;[(41347, 41340, 2791944)]
1DCDE983DED55EA8DB19393FF134749CDD8EA8DD_2644;42480;43147;1;26324;26624;28748;[(42480, 43147, 2794660)]
1DEFF24EE4833771CEDC4093902A407AF9340CE0_2657;41502;43507;1;27652;27952;29328;[(41502, 43507, 2793705)]
1FDD8C326941B21B0E991F4C61E7FDC0E7C926C8_2769;41335;41322;1;26056;26356;27112;[(41335, 41322, 2791944)]
202EB686F6DA6854EBD9DAF2ACB229E6DFBF5CC0_2802;41512;41226;1;29177;29477;30592;[(41512, 41226, 2791478)]
20BC08BDD6EEFA6DB733DFC5FA86A5C136A5AE9D_2825;42577;43507;1;26923;27223;29730;[(42577, 43507, 2791478)]
21117FC5D101084952EB03DEA3965C70988FC920_2850;42577;43507;1;26917;27217;29730;[(42577, 43507, 2791478)]
2117563A49F846E1F2659CB67750364CD55A46A7_2856;43230;46068;1;25926;26226;27550;[(43230, 46068, 2790201)]
2119B9C58D924D8A009BAD31E62FB42C7EECAC3F_2858;42561;41386;1;28983;29283;30034;[(42561, 41386, 2791786)]
2122874327_2876;42972;42968;1;28718;29018;29700;[(42972, 42968, 2790908)]
219B19D124127F8FC69C6FBD1357194CDA90189A_2921;41895;41301;1;31084;31384;32361;[(41895, 41301, 2790096)]
236D83AA01F82C8FAB2D86B16A9CB396B37EA31B_3030;48039;41814;1;29559;29859;31073;[(48039, 41814, 2793073)]
2380B72F1E91D12A594C64CFEC11E3C7328533C2_3034;42839;41612;1;25388;25688;27638;[(42839, 41612, 2792873)]
23AF84F5A44734C1D36382A1BF0E6512C7513DD6_3057;41325;41339;1;26526;26826;27590;[(41325, 41339, 2789987)]
23CEB2E6E97613D8090F592A733DAB71E8AC90F8_3072;46168;43148;1;25682;25982;28300;[(46168, 43148, 2790772)]
2429E7C7DEE54CED59E5A050F05D117ADC8E6C09_3107;42460;46385;1;28994;29294;32280;[(42460, 46385, 2790148)]
25D8EA4041478684AD4F43463B86E73E95F771E8_3249;43422;43028;1;31778;32078;32958;[(43422, 43028, 2792106)]
26D1934009EEE458D89B99148D521BD083796A6D_3330;41426;46317;1;30634;30934;32447;[(41426, 46317, 2790621)]
2738C324961071AC6BD073813A9916C6E8884868_3373;46165;41612;1;28612;28912;30312;[(46165, 41612, 2791786)]
2792B92453C5ABD1529CA4E08803805529EBF53B_3388;42889;41961;1;26775;27075;28660;[(42889, 41961, 2791478)]
28126A1E1E05F774E8BD71BBD240588EAE268FE6_3417;41447;46470;1;35796;36096;37282;[(41447, 46470, 2790653)]
28B084366F67DC006562011A107943D4DEB7D0A5_3462;42866;42859;1;32899;33199;33904;[(42866, 42859, 2790184)]
2915F3DFDC2AD9035DC5B76F303D084D1FA9F2E3_3474;41362;43510;1;25642;25942;27360;[(41362, 43510, 2791944)]
294CB0CE949DF4DAF500EF160E01B654D5573FD2_3492;41356;41322;1;25777;26077;27112;[(41356, 41322, 2791944)]
297615D58CEB669F7D64FB98D88BB66D13E9105D_3506;41752;41563;1;34435;34735;35530;[(41752, 41563, 2794503)]
2ACB047A219B8493228FF4A573DF43CA0B1945FC_3591;41994;42411;1;33687;33987;35018;[(41994, 42411, 2792508)]
2AF06796960A42A9BA745BA36C9BE9347A380B8C_3602;46175;41960;1;27353;27653;28918;[(46175, 41960, 2791478)]
2B745CB2E46BB2CE2AC4770A93970E892D091125_3644;44056;46149;1;34572;34872;36124;[(44056, 46149, 2791074)]
2C090CF31F72C854C024430FA81311F13271ED6D_3688;42487;42822;1;34822;35122;36194;[(42487, 42822, 2792573)]
2C1FDFB899E378AC864A499E9A05C6FF0D7AC953_3694;46116;48150;1;32516;32816;34634;[(46116, 48150, 2790184)]
2CE9612440FB2F2E0C149DC02B22F830499830B6_3756;42108;41056;1;30539;30839;31774;[(42108, 41056, 2793322)]
2D329825FABF03411458B595ACB1EE304E83F22A_3772;42000;46385;1;30898;31198;33574;[(42000, 46385, 2792306)]
2DE9B249B2022448398F30BA3CCA3C015793E132_3835;41392;46385;1;31690;31990;33574;[(41392, 46385, 2792306)]
2DFF0E7A7470BD30E81C7E703896C23151E668A2_3844;46064;46068;1;26443;26743;27550;[(46064, 46068, 2790201)]
2E13B7FD50D23836C029E6DD6AE4AB89D2FFDE2E_3855;42539;41656;1;26389;26689;28036;[(42539, 41656, 2790848)]
2E1BC56AF2BA1F87362BEFE9308DDD8F0FF37187_3859;42867;41612;1;26141;26441;27638;[(42867, 41612, 2792873)]
2E44782D6343F3ADB1E3DBCEB00BF48211F9BE16_3869;46116;48150;1;32525;32825;34634;[(46116, 48150, 2790184)]
2E914525846EF4C3EA3DA7897FFED49983495023_3892;43007;41660;1;33970;34270;35066;[(43007, 41660, 2793178)]
2F1E06673D8E4F2E997B6B2FAF60D395F93EA105_3929;41337;43510;1;26024;26324;27360;[(41337, 43510, 2791944)]
30591E48007618A9CE408A693DF077925F4F189A_4027;48039;41828;1;29548;29848;31280;[(48039, 41828, 2793073)]
305CAF514C16FEFEF48E3B842969D6AC25D5CF44_4029;41448;41450;1;33821;34121;34780;[(41448, 41450, 2792319)]
3152E4924CB4CBEF5D7D783A4C8469A5AF0DB096_4107;41431;41414;1;30098;30398;31254;[(41431, 41414, 2790621)]
31EF0A3A1650FFDA28E7867F1C99146881FFF8C5_4141;42998;41801;1;35490;35790;38362;[(42998, 41801, 2794613)]
3259DB74C80DCD21089A15E879603900AE7FA598_4180;42140;42447;1;28156;28456;29860;[(42140, 42447, 2789987)]
3328C4C717DC0D322108A87003A0A2643E40726F_4230;45058;43507;1;25486;25786;26862;[(45058, 43507, 2789987)]
33552D1A059AC6AD0AC08C5263289106E1257077_4249;41263;41424;1;30170;30470;31473;[(41263, 41424, 2790621)]
33A1337AECACA2A26D1D041FC583EEDF227406E0_4263;42480;41931;1;26323;26623;28319;[(42480, 41931, 2794660)]
34146C1FEF77A449FB9DDA0FBF1F0E4940A210BE_4295;41395;42110;1;26354;26654;28566;[(41395, 42110, 2789987)]
346D2B71569A3CAE9670D7DABF8FF5989A021074_4324;46181;41961;1;26255;26555;27310;[(46181, 41961, 2790772)]
34DF7CA8FDD36D8036CCA0028E4DEFDAF62A1BF4_4359;42009;46385;1;29486;29786;32280;[(42009, 46385, 2790148)]
34FA8BD5CF98DCFF91DA8495DC1CBFD8FA805B12_4366;48050;42847;1;35580;35880;37170;[(48050, 42847, 2793062)]
354E4BA5B9F6092802CA0215642CCD639C228D6E_4389;41968;41288;1;35184;35484;36692;[(41968, 41288, 2794503)]
35FCEE2724533FDE3201729B746E55E14DE9FCE0_4425;41505;43507;1;27586;27886;29328;[(41505, 43507, 2793705)]
3637E5B4EAF5013CD1882CF0D44F5B6020729818_4457;46161;41612;1;28435;28735;30312;[(46161, 41612, 2791786)]
376A0DDF872177D6C678B430EB6A0B863398A2CE_4530;41842;41800;1;30666;30966;31804;[(41842, 41800, 2792101)]
37B25015E25E97C9F876CAFB3F8ADB8E86E26685_4544;41353;42114;1;26086;26386;27918;[(41353, 42114, 2790147)]
37BF8869A0FB7059763661D474F67C319B1BDD53_4553;42516;41937;1;30469;30769;32714;[(42516, 41937, 2792447)]
38E6114DE7A6775511879EF9881FB02C15D9F02B_4639;42873;41609;1;26298;26598;27682;[(42873, 41609, 2792873)]
39CD3A1DF3601BE37A6B656ACB0F1C5E7B8AE286_4707;41616;42851;1;32129;32429;34976;[(41616, 42855, 2790184), (42855, 42851, 2791788)]
3AAC83B52C01BCD10CE07D7471A9ED5CAB774FC8_4776;42305;41815;1;33729;34029;36150;[(42305, 41815, 2793033)]
3B1D45EA48090C05244C82A0CC209F8DEBC57054_4806;41615;48150;1;32233;32533;34634;[(41615, 48150, 2790184)]
3C8A32DE886E70ED9EAC22BFE056BE4CEDE72BEA_4927;42633;41830;1;34150;34450;35944;[(42633, 41830, 2793033)]
3C9364809F979987E159D4D2EB305AED25DFF728_4931;44056;41935;1;34570;34870;35936;[(44056, 41935, 2791074)]
3CE5CB9A1250A6952062C0A6C5D80FABF9FA9A8A_4952;46591;41291;1;31278;31578;32517;[(46591, 41291, 2790096)]
3CF0896D5302B961B7E5F8527FEA79DC8189488D_4958;41417;41426;1;33080;33380;34136;[(41417, 41426, 2792319)]
3D5E231FD5A804EDD7E2F36D053F4B23F11E19FA_4990;46118;43240;1;26357;26657;27464;[(46118, 43240, 2792873)]
3DCB8F52487CFF171335871508E1991ED0950D3D_5028;41355;41388;1;31150;31450;32488;[(41355, 41388, 2792101)]
3F2CCA938C8D6806379BEFF4262761934CAC5805_5104;46451;41655;1;32415;32715;33704;[(46451, 41655, 2793177)]
4011A8AB5E693A857CBF7BCF330C7C3B46ABC2F5_5163;42244;46068;1;26056;26356;27550;[(42244, 46068, 2790201)]
4231F2B86E044B35A4F9FC5E24BA9A0AB091054E_5304;41334;41386;1;26642;26942;28280;[(41334, 41386, 2789987)]
4385EA7EF15775D7C5798611F7898D338096D268_5367;43160;46068;1;26231;26531;27550;[(43160, 46068, 2790201)]
43A779911505C16BCFA3D41CCBEE705B732AEF55_5374;43509;41228;1;27661;27961;29166;[(43509, 41228, 2790772)]
456145C4E8E5697C22F9E4A27A0C7476545AF97D_5484;48050;41612;1;35577;35877;38092;[(48050, 41612, 2793062)]
459459C6842C192251C0C0F6246ACDCE40E15263_5516;41263;41426;1;30172;30472;31525;[(41263, 41426, 2790621)]
461F6D12610544F7AD04585E50B7AAE9CEC48D3B_5571;42870;48150;1;32652;32952;34634;[(42870, 48150, 2790184)]
46508425B38A70C245565F34A346B28EDF83CE08_5583;42803;41423;1;25835;26135;26970;[(42803, 41423, 2789955)]
46CB8D575446D569AE523D4239F7DDF45C99F3CA_5614;41451;43148;1;25745;26045;28046;[(41451, 43148, 2792034)]
47905E9DEAC153BAF4BDD98B3E614194CB454595_5675;46170;43507;1;27209;27509;29730;[(46170, 43507, 2791478)]
489C6CAF6AEB1D489C13B78F354FE144CC29FF61_5732;43207;41612;1;28783;29083;30312;[(43207, 41612, 2791786)]
48A7EE3B13BA492017DBF7FE03803A03199F21CC_5737;41543;43000;1;30345;30645;31548;[(41543, 43000, 2793081)]
48B922F456881AD1EF5A36C13EF1B8A7F0763DB9_5745;42009;42135;1;29484;29784;30772;[(42009, 42135, 2790148)]
48C1E5FD8C71A7757D4B890574638114ED364D0D_5748;41327;41377;1;26574;26874;28166;[(41327, 41377, 2789987)]
48C9EB9D403C836FBFC156D2181E3F576C55481D_5750;41804;41813;1;33205;33505;34218;[(41804, 41813, 2792281)]
4AF8AF257C4384A2C81D7F37EC7BCCEF46F3C9F7_5888;42962;41795;1;34839;35139;38510;[(42962, 41795, 2794613)]
4E324972BCCB70F3FB83591442957FA7FEAF9A16_6097;43007;46178;1;26846;27146;28400;[(43007, 46178, 2791478)]
4F94D401D25F1489E02E6E65438178C2EA7F5F89_6189;46332;42250;1;27412;27712;28878;[(46332, 42250, 2794607)]
4FFA344B9B31285034A42A78226EAC86DC41687D_6222;42050;41896;1;25740;26040;30172;[(42050, 41896, 2790357)]
500739C2EAD94348871626FFFD24BA5389C2D14B_6225;46118;41612;1;26359;26659;27638;[(46118, 41612, 2792873)]
506CE3E49C2B0EFCFAD51948611E0B642B5CE7FF_6251;41853;41801;1;34535;34835;36452;[(41853, 41801, 2793033)]
50F5F93E1E1D8BACD46F9FC9615D5F0F5D410807_6292;43249;42836;1;32045;32345;33076;[(43249, 42836, 2792447)]
51C169C08901538E63D4AED7D799D927B5B1BC83_6340;46340;42815;1;33967;34267;36542;[(46340, 42815, 2794503)]
54A7FF89BEEF9479D7704BC160FB6100CB8DC189_6540;41278;42817;1;35570;35870;36642;[(41278, 42817, 2791788)]
54D2174BD3997173CBC0ED850F4476DC314E1411_6551;41328;41322;1;26132;26432;27112;[(41328, 41322, 2791944)]
54DABDCC6DB107829EA56330ECF9E340D15BA256_6558;41753;46317;1;30856;31156;35090;[(41753, 41447, 2793671), (41446, 46317, 2792319)]
54EB8E39787C40DDE34965E2D5EF39230BE58AAC_6561;41858;42901;1;27449;27749;28744;[(41858, 42901, 2790908)]
552967B42E4ED8EA6EE3ED30377509C6E6B89EF9_6578;46168;43148;1;25691;25991;28300;[(46168, 43148, 2790772)]
553233A46E11BC0D58F3129424366F1A5C93C8E4_6580;42000;46499;1;26154;26454;27644;[(42000, 46499, 2794676)]
568E7D00B888167F5A18BA236C09810004866058_6662;41342;46054;1;29296;29596;30978;[(41342, 46054, 2793189)]
56AEC92AB26CB9A6B5FE546439DE21853C71685B_6673;41360;41363;1;28612;28912;30216;[(41360, 41363, 2793705)]
575E8F978BE3128A35C5067BB193E4A56AF354C9_6729;42584;42414;1;32720;33020;34834;[(42584, 42414, 2792508)]
578E651BBD484EC34CD5E6E53F6618E74AA2DA6A_6751;42487;41301;1;34824;35124;36020;[(42487, 41301, 2792573)]
57998053303AA2603B3ED857E48E8D291D723122_6754;41618;46015;1;29146;29446;31042;[(41618, 46015, 2790811)]
57FD7B5554E4F8B0504594AE186779C3EEB3DEAA_6789;48039;41915;1;29546;29846;30774;[(48039, 41915, 2793073)]
58555611_6812;45028;42836;1;33150;33450;34120;[(45028, 42836, 2790123)]
5896E4CE36644E6D3714187CC9EA2C59D4B4F846_6837;43421;43017;1;31714;32014;32834;[(43421, 43017, 2792106)]
58CA8089D2D1264D7B4182E57129C6618F285C72_6859;46163;41612;1;28564;28864;30312;[(46163, 41612, 2791786)]
595925A47C8C8CD1EAD241B594A9D121496A10BB_6892;41237;41222;1;32460;32760;33872;[(41237, 41222, 2792702)]
5A6432469B30C59DF7968617AD076A053F19A936_6970;42009;41392;1;30793;31093;32576;[(42009, 41392, 2792306)]
5AF57E4B3B2EF0245A94453E367AEFA09190F782_6985;45030;46119;1;35905;36205;37766;[(45030, 46119, 2793062)]
5B03600258544862BC4B9255E06938DC2CE12CBA_6991;42868;48150;1;32742;33042;34634;[(42868, 48150, 2790184)]
5B61FBF427DEEBD9346380A8DE23CF0E4EE8F407_7008;41618;43410;1;25515;25815;30717;[(41618, 43410, 2790957)]
5C3A6C6A26E733CF28F30E459B46D0FA1558A36F_7066;41414;41435;1;34194;34494;35458;[(41414, 41435, 2791517)]
5D512737ED4A95B3814A0213B528DAEFB461ECEB_7150;42842;46118;1;34308;34608;35768;[(42842, 46118, 2793236)]
5D8CE9F91A1780E4E37A8F43CE5624E248141B0B_7161;41231;41222;1;32628;32928;33872;[(41231, 41222, 2792702)]
5EB14242F3F34DDE5E0C0AB6A8F7A27BE437890C_7227;43147;42854;1;33479;33779;35402;[(43147, 42854, 2793236)]
5EC8D9341578FE778511F53117B5748AEFA9AE74_7236;41686;44161;1;25412;25712;27556;[(41686, 44161, 2792034)]
5FB0B70374C6512C90C740A8AD30D9D52B4EEA15_7281;48039;42850;1;29527;29827;30938;[(48039, 42850, 2793073)]
5FE7194BD47677D8EDB3A9B28A021697C3C34E5D_7298;48039;41817;1;29557;29857;31103;[(48039, 41817, 2793073)]
60AA60B746B20CCC7E078D9277CBCD734D9EBA23_7341;43007;41457;1;30533;30833;31794;[(43007, 41457, 2793081)]
60BE848749C3254F1C51E9BDD4AE32D1DB47AFD2_7344;41993;46479;1;26255;26555;27944;[(41993, 46479, 2794676)]
610608DD933505D380A0269D1FE0C60FDB3DEEF7_7370;42851;42514;1;34072;34372;36966;[(42851, 42514, 2791788)]
6115EE77F759F24192816E40AA2195D10E24692B_7381;46175;43507;1;25949;26249;28412;[(46175, 43507, 2790772)]
61D3B5C283FB20F96F2D349B0D15F526C1D362EF_7421;43988;41071;1;32816;33116;33988;[(43988, 41071, 2792270)]
6227F618649DB060DEABBAE8D014A4F96D12A3C9_7442;46177;43509;1;26007;26307;28564;[(46177, 43509, 2790772)]
6298EC30651A60A04376818C510EDBDBE09D8A6B_7473;46302;41937;1;27436;27736;29554;[(46302, 41937, 2791478)]
62A865FA24CE21FC9D11A590AAC2F2AF63DFF6D4_7477;41275;41958;1;30984;31284;32652;[(41275, 41958, 2792447)]
635DA306E6A51F16064A3E6CF8F8D7D777523B79_7532;42598;42057;1;29871;30171;31206;[(42598, 42057, 2793322)]
6419EA9DE0B82C9247DDE5CA89DDDCD75F50AD12_7572;46035;43188;1;28283;28583;30056;[(46035, 43188, 2792563)]
644DB4AB8977FEE26C4BE4873F91232356176FC2_7583;42516;42761;1;35387;35687;37408;[(42516, 42761, 2790545)]
65B4AC9DA61B427979433C737F90932A7D0530A1_7672;42515;42516;1;35271;35571;36278;[(42515, 42516, 2790545)]
664E7313DF1B2C4578E694643664B439659A9254_7714;46173;43507;1;27290;27590;29730;[(46173, 43507, 2791478)]
66EF06E4A0CCB938C030B4366E55B63383F426AA_7757;43230;46068;1;25929;26229;27550;[(43230, 46068, 2790201)]
67446EFA988B1DC622CCCCFA10353D9F0123538B_7777;41328;43506;1;26128;26428;27431;[(41328, 43506, 2791944)]
678F927F8FF1121C0BF655A92322260E8A2A12B1_7793;41974;41894;1;25455;25755;27713;[(41974, 41894, 2790957)]
679AE28DC348993C79E10CEB9F214E05E84CE077_7794;41371;41322;1;25497;25797;27112;[(41371, 41322, 2791944)]
67FB7D213A74099A3C113FDC3549C59ECED48DD8_7811;42076;41894;1;28255;28555;30144;[(42076, 41894, 2792289)]
68EC8BD2FD98763B07F70F6A394E7323F9C72657_7867;41417;41426;1;33083;33383;34136;[(41417, 41426, 2792319)]
69DAFCBAC07AF3F9B88EB53D1025645FA95C01A8_7928;42854;41612;1;25746;26046;27638;[(42854, 41612, 2792873)]
6B38E2F94E46370126A9AF634728877C39FBDD20_8008;41974;42491;1;29102;29402;30844;[(41974, 42491, 2790811)]
6B59539CCC8AC2EE54D315FB26F2DF29C3F2FF04_8012;42870;48150;1;32654;32954;34634;[(42870, 48150, 2790184)]
6B8FC7C9831489F7D749F89FD547731478862B0F_8023;48039;41915;1;29540;29840;30774;[(48039, 41915, 2793073)]
6B98FB12B052C24D6B18E5CBF2780EA3B24B94DE_8024;43507;41336;1;25307;25607;26752;[(43507, 41336, 2790147)]
6BF1F34FC019FABA55EA83535A9194961108F8C2_8042;43041;41246;1;30414;30714;32216;[(43041, 41246, 2792838)]
6C8502879186F3A58F24A2DF088876B81E4A2912_8079;42891;43509;1;25261;25561;28564;[(42891, 43509, 2790772)]
6D1BE02DB7161D1F130DC29404E4DE94FAFD8CA5_8117;48050;45028;1;33701;34001;34988;[(48050, 45028, 2793236)]
6D30BF067694870637EB3C4FEDE7D93A703E9A3F_8119;46591;46603;1;31285;31585;32587;[(46591, 46603, 2790096)]
6D360DF0112DE38CE74750005B934A234EB815E9_8122;46261;42520;1;26576;26876;27692;[(46261, 42520, 2791823)]
6DD8113C3BBA9E8D81256B930C8E683629AFD72A_8167;46448;46453;1;26694;26994;27766;[(46448, 46453, 2790848)]
6E605A81DBAD70B9327E143B31C6EA6FD137F900_8196;41915;41933;1;27290;27590;29178;[(41915, 41933, 2791393)]
6F410B1B831303A618D62FC5E0083207D2A96ABD_8253;41412;41430;1;32896;33196;34206;[(41412, 41430, 2792319)]
6F7716A4B4E35C8241F076EE7C408E166CFB9D5F_8272;41865;42840;1;33463;33763;35126;[(41865, 42840, 2791788)]
7071D490695D33B60EBB6DC8407C2AC1B68721E1_8341;42577;43507;1;26926;27226;29730;[(42577, 43507, 2791478)]
708942A277BC1D5E5A065CBF681AE5564A749BAC_8349;41452;41454;1;31297;31597;32327;[(41452, 41454, 2790621)]
710488EEB3DC93CB1BED1BC6916FB98092CA9C49_8382;48150;41957;1;33757;34057;34970;[(48150, 41957, 2790184)]
711FA602695C944699F6C88B60BA4FAB70F03472_8390;41348;46314;1;31046;31346;33042;[(41348, 46314, 2792101)]
714A6B1B9B81F2FED4F2D57F4E314E648819FC99_8396;46394;44156;1;25426;25726;26753;[(46394, 44156, 2790048)]
