ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
30AD73BBF3BC449E8735EF691A4F3C724379EBF3_4048;46345;41740;1;26875;27175;28190;[(46345, 41740, 2790348)]
3492E51D302E1A959AA69F6FCC598019058692B6_4337;41796;41932;1;26916;27216;29222;[(41796, 41932, 2790417)]
37FFEBA921D81C708530E0F3E2C6C3C7B328771B_4565;41852;41856;1;32323;32623;33316;[(41852, 41856, 2792401)]
3B3EEA797E8467A842010A7A9EB2AD8C97B76B30_4816;41798;42849;1;26951;27251;28276;[(41798, 42849, 2790417)]
3CE5CB9A1250A6952062C0A6C5D80FABF9FA9A8A_4952;46591;41291;1;31278;31578;32517;[(46591, 41291, 2790096)]
46508425B38A70C245565F34A346B28EDF83CE08_5583;42803;41423;1;25835;26135;26970;[(42803, 41423, 2789955)]
4BEDB4A1D399B14F800D0D3AE52A9B6732A5E1C7_5946;41225;43019;1;28928;29228;31466;[(41225, 43019, 2792701)]
4C6EA45073888A8435AC4EB820CFC12A8FC63F1D_5989;41225;41257;1;28926;29226;30450;[(41225, 41257, 2792701)]
50AE474210D7A4CE868ECB2DE9ABD2BA53B675D7_6265;41225;41463;1;28924;29224;30694;[(41225, 41463, 2792701)]
540AC26014AD5A9B2EEC1BC204FBFA19F5948BED_6492;41225;43033;1;28930;29230;31184;[(41225, 43033, 2792701)]
5CC0DF19B175785AA0C8B79C5A64AC0934E02E9E_7118;46573;42483;1;31775;32075;33018;[(46573, 42483, 2792759)]
64F7EF751BB88495D47166B389E06124369CC709_7625;46327;42197;1;30763;31063;32654;[(46327, 42197, 2793032)]
6C6FBE0BF229DAA71F282AB30E41983736F484CC_8071;41312;43137;1;29375;29675;31084;[(41312, 43137, 2793176)]
6D30BF067694870637EB3C4FEDE7D93A703E9A3F_8119;46591;46603;1;31285;31585;32587;[(46591, 46603, 2790096)]
6E9BAA481F0674A6932ABA97B2CE4D8CFFF270D9_8212;43022;42483;1;28056;28356;30004;[(43022, 42483, 2791924)]
7400AE4B3D0F3BCF72E3B6802FED8EE96BE2EDD7_8582;42551;46096;1;30356;30656;31952;[(42551, 46096, 2792726)]
768636120BAE623C5CC7AEDA0CDE08F3B0707B17_8755;41853;41840;1;31216;31516;32392;[(41853, 41840, 2791277)]
7D5E59AFE7BEF163F5D1E1CF92FF1E1E4EF9141B_9268;43150;43137;1;29451;29751;31084;[(43150, 43137, 2793176)]
8479279816607CBABDFC24434CB4AA5FD4EA6D21_9799;43110;43137;1;29597;29897;31084;[(43110, 43137, 2793176)]
87D1D1097E47F1447515FFD4A060C60DBF8AE323_10083;46567;42491;1;31323;31623;33212;[(46567, 42491, 2792759)]
8DE4743EA36FF97DC7A047D5E63E484E5C7D378E_10563;42803;41423;1;25837;26137;26970;[(42803, 41423, 2789955)]
8E1E71CE192D1BD504064B2E515C77FCADD36524_10576;41230;42197;1;30469;30769;32654;[(41230, 42197, 2793032)]
8FDF895762B280EA3CD9BC94DD2F832E85BC6F23_10716;41893;46304;1;25799;26099;28908;[(41893, 46304, 2790348)]
92AFD40B1EB81F235A90175168A9A656ADD0350C_10942;43184;46382;1;26479;26779;27836;[(43184, 46382, 2790348)]
94C8305DECB6C556BB21743E4071F75604C693BB_11103;41255;43019;1;29527;29827;31466;[(41255, 43019, 2792701)]
9945638674DDCA19D9333241CD774D9A605479F9_11419;41965;44060;1;28225;28525;29366;[(41965, 44060, 2790417)]
9F998250841C78A1965689954D671CF90EB9DFED_11902;41861;41801;1;31067;31367;32968;[(41861, 41801, 2791277)]
A2C66F5CDA6715573FD3AE2557702F4CF1BE3C45_12106;42648;43079;1;25556;25856;26920;[(42648, 43079, 2790716)]
A53AA5642F4830E5D66367D9C5F655CA5C8D18FB_12273;43051;43034;1;30057;30357;31298;[(43051, 43034, 2792701)]
A764ED4FF5BBE03B4FC23F38A42BF9127F7CE1DD_12441;41833;42905;1;35151;35451;36664;[(41833, 42905, 2792448)]
AA648275D01D8B6A4D179EF52B8DA2AB9536057C_12648;41842;43248;1;26800;27100;28586;[(41842, 43248, 2790417)]
AAB563EC54799482343FEE147A2F9B7715DE16A1_12683;41556;41612;1;30381;30681;32070;[(41556, 41612, 2793032)]
AECA8170BA7D76D64FD99F0314A1D56CECDBE112_12940;41431;41301;1;31196;31496;32361;[(41431, 41301, 2790096)]
AF86EAB8281AD338F504E836803C6A6ECBAE2452_13007;42929;41958;1;26505;26805;29332;[(42929, 41958, 2793724)]
B14680BF170E84A4158FB2CC56545078E79CDFF5_13122;41502;41278;1;28739;29039;29800;[(41502, 41278, 2790417)]
BCE819C3305A205256F9F25B9F913C6A75126513_13941;43126;43135;1;29963;30263;31050;[(43126, 43135, 2793176)]
BF3442DC6CFAE8D8EE0B04DA271879E4252CB469_14105;41807;42961;1;34540;34840;37724;[(41807, 42961, 2792448)]
BFE9D9CC2FB0E69C2225831F2D93CCF82BDFD74F_14152;43120;43137;1;29775;30075;31084;[(43120, 43137, 2793176)]
C7BF578795F2DFB5A28A28C8F8E3E51650FDCA3F_14736;42092;41612;1;30877;31177;32070;[(42092, 41612, 2793032)]
D6462A0ED1DED6219E473538B9D704F41633C028_15639;42920;44913;1;26096;26396;28902;[(42920, 44913, 2793724)]
D7DC584DB6580BCD1355D020F9A0487A7F8B4BD4_15761;41863;46382;1;26278;26578;27836;[(41863, 46382, 2790348)]
DD7CC8CED5098CCB5AFFA298B396687E0321CED5_16137;41420;42481;1;29418;29718;30452;[(41420, 42481, 2790417)]
DD80657BA23AE851716BD99513AF9CEA3F8960D4_16140;43150;43137;1;29449;29749;31084;[(43150, 43137, 2793176)]
DDF1D12146B69620709E1B84D920FC69BBF9BF82_16175;41863;46304;1;35691;35991;37914;[(41863, 46304, 2790124)]
DE97E0C28ED0263545F569A5D555F0E4FF1CE1A7_16226;43116;43137;1;29703;30003;31084;[(43116, 43137, 2793176)]
DEBBE73F29641CCD8C75FA6E27499D7A70CCAD8D_16237;41223;41461;1;28860;29160;30650;[(41223, 41461, 2792701)]
DFF303ED5B3F96189C317343C14F499A42B0D00B_16342;42729;46382;1;26808;27108;27836;[(42729, 46382, 2790348)]
E2B4B2B940E031AC30896777B1CA501A5E393B8F_16520;43202;42083;1;30273;30573;31620;[(43202, 42083, 2793032)]
E6E53E149B5E415A9A43787418EC1099AE24086B_16784;43114;43137;1;29657;29957;31084;[(43114, 43137, 2793176)]
E8185E649C0C5DFA1B40E5A82523934EB0AF8766_16851;42916;44913;1;26346;26646;28902;[(42916, 44913, 2793724)]
E9DA0850DDEF8E0CA48D599A694009E837597859_16990;41861;46095;1;30221;30521;31846;[(41861, 46095, 2792726)]
EA8C5D3CD98D013AA5B386EFA2331880FE0B3B1B_17017;41865;41798;1;26852;27152;27838;[(41865, 41798, 2790417)]
EAFC16EE99B46D4CF712EBE5EE20868E77B6020A_17062;41802;44060;1;27035;27335;29366;[(41802, 44060, 2790417)]
EC207AE5826C0FDECEB658C15F8BF5F44D203629_17140;41802;41418;1;27038;27338;30346;[(41802, 41418, 2790417)]
ECF3F9A6DAB66E7280E7551E653F83489CF76366_17195;41505;42812;1;28707;29007;30044;[(41505, 42812, 2790417)]
EE40635DBB01B833A3CB29DA45854F40F7BB7A25_17303;41874;46304;1;35525;35825;37914;[(41874, 46304, 2790124)]
FB43A3FB0D82EA61243983B76C310F449C58B601_18222;42987;42956;1;26199;26499;27820;[(42987, 42956, 2793724)]
FC91ADF25B01F3B4C410FFE405066677044AFE9C_18322;43196;42197;1;30178;30478;32654;[(43196, 42197, 2793032)]
FE9869BC63C19C84DD24D319B1D78E54511A11C1_18471;46470;41917;1;35710;36010;37234;[(46470, 41917, 2791175)]
