ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
0F61774CE1355B9F6BEF1CFE05698B0F2CEB6D4E_1057;41649;41395;1;62308;62608;63886;[(41649, 41395, 2794347)]
1043926953_1171;42104;41356;1;68176;68476;69928;[(42104, 41356, 2793693)]
1055CB988A94D97FCDEDC6F91AB3611EF4C1012F_1207;47031;41841;1;58240;58540;60648;[(47031, 41841, 2793778)]
106805907_1215;41391;43343;1;59537;59837;60810;[(41391, 43343, 2792358)]
109ED37EDF7D6085A8D387CF4BEAAEEBA3893A0B_1250;42853;48150;1;62186;62486;63666;[(42853, 48150, 2794275)]
10E6FD530AECE3F9EA2CD5CE5076B17892AB2D04_1271;47031;41029;1;58172;58472;62240;[(47031, 41029, 2793778)]
126A0621B37E77D85DEC12C7ABF109A001AE5253_1414;41961;43507;1;59375;59675;61558;[(41961, 43507, 2793010)]
12D3D207AE1D54FD03268DCB7C17B9B2A86D26AE_1440;41395;45060;1;61859;62159;65466;[(41395, 45060, 2790640)]
13453D5202602C5F245EA5A071A2EC7B6D9A5D83_1471;43506;46204;1;58177;58477;60886;[(43506, 46204, 2793783)]
1388386B1850917BDCC2DB8388A02B3A7B2DF3D2_1525;41371;43510;1;62019;62319;64038;[(41371, 43510, 2792460)]
139A53B30829644C6FD67E431050524A7A9A28E9_1532;42011;41322;1;60650;60950;63770;[(42011, 41322, 2792460)]
141102564429423_1584;47031;41848;1;67791;68091;69908;[(47031, 41848, 2794233)]
1419E71F60153E14E9F07B4F684313E280772FB1_1605;41849;41875;1;59988;60288;61672;[(41849, 41875, 2793778)]
142257037690392_1619;44163;41235;1;61449;61749;63694;[(44163, 41235, 2794054)]
14594726543D18A1B1EB2409F48F531D41806691_1632;43510;41957;1;59757;60057;60934;[(43510, 41957, 2792358)]
14E5EE5BE2297B0BCCE2D8F1B3C990A6290CDB42_1660;47031;41831;1;58185;58485;60132;[(47031, 41831, 2793778)]
150E3C4EF5E25F4561F66D50D6FDDBFDE07D2C02_1675;41958;41880;1;63755;64055;67296;[(41958, 41880, 2792088)]
1517257876E65FCB10EC609500AE432AFB06A80F_1680;41842;46366;1;58920;59220;61586;[(41842, 46366, 2791096)]
152618A3E6C29088F9E6ACA047D094BC824DD0BF_1686;41393;42180;1;58209;58509;60600;[(41393, 42180, 2791918)]
158E6D62E2F5779C104662630FC58569B4112B41_1772;46422;41338;1;61035;61335;63036;[(46422, 41338, 2790640)]
15A46BD6CFBED2CD0C89C8EF0654A8DBCDC4A04D_1778;46180;43507;1;60679;60979;63100;[(46180, 43507, 2794054)]
16425AB255D19BA7BB7FD61F92D4F05D664521BC_1838;42260;42458;1;58610;58910;60034;[(42260, 42458, 2791575)]
16447159F9FF25F0B8345116CD8DDBFDB57A180F_1855;43295;46474;1;62518;62818;63644;[(43295, 46474, 2794300)]
1648633777_1872;41845;41801;1;65348;65648;67068;[(41845, 41801, 2794232)]
16BD9C82734CFDCE384D4AC98D63A437AF773717_1924;42855;42840;1;58911;59211;60100;[(42855, 42840, 2791644)]
16C1D5F121255EF548CD00272B605C2032DBF7ED_1925;41225;41234;1;64503;64803;65596;[(41225, 41234, 2791149)]
16C49D838DF3EF2B4D3F28A12F10C70046DF2E8C_1926;41395;41325;1;61834;62134;62838;[(41395, 41325, 2790640)]
16E36A65EF9F2767DBE450893B2356F0F0934D78_1935;48050;42839;1;58934;59234;60310;[(48050, 42839, 2794274)]
1720620133_1960;47031;41807;1;58207;58507;59686;[(47031, 41807, 2793778)]
1723714289_1974;42453;41343;1;60051;60351;63436;[(42453, 41343, 2792460)]
1723714291_1975;42135;41343;1;61149;61449;63436;[(42135, 41343, 2792460)]
1723714293_1976;41374;41343;1;61976;62276;63436;[(41374, 41343, 2792460)]
1740211597_1995;46174;44163;1;58933;59233;60778;[(46174, 44163, 2793010)]
1772712134_2091;41450;43002;1;58506;58806;59994;[(41450, 43002, 2793547)]
1779128401_2130;46173;41687;1;60434;60734;63568;[(46173, 41687, 2794054)]
17CA59482B7873433F5BC3BB333D97BE90AA13D8_2181;41412;41416;1;60229;60529;61278;[(41412, 41416, 2790761)]
1887860334_2250;41853;41835;1;66235;66535;67510;[(41853, 41835, 2794478)]
18E8055FC46A7307A953B40269CE439F14E32435_2319;42895;46435;1;62745;63045;64322;[(42895, 46435, 2794040)]
18F5915A8E6872407260AB645B150087CE18BE74_2328;48039;42715;1;64080;64380;66226;[(48039, 42715, 2792088)]
1978474DA15B46A32882B5560C81060F08626B05_2365;43510;46198;1;64690;64990;67014;[(43510, 46198, 2791098)]
19B147C9FFC8292A80D929B36AC118325300B13F_2377;46180;43507;1;60682;60982;63100;[(46180, 43507, 2794054)]
1B35096A3878C970349AA662F80C8D7FF5BC4725_2476;41395;41365;1;61840;62140;63560;[(41395, 41365, 2790640)]
1D0BF115DEA5A0D3CF88793D30D280FE4BEF3527_2590;42493;43421;1;65401;65701;66644;[(42493, 43421, 2793345)]
1D3E1CAC52D505A9DBD91BF254AC215932941FA7_2606;42833;42829;1;63555;63855;64622;[(42833, 42829, 2792460)]
1D996F7CC07D23A435987276D85F7492A102ABAA_2627;46151;42674;1;63071;63371;64514;[(46151, 42674, 2794300)]
1DEFF24EE4833771CEDC4093902A407AF9340CE0_2658;43506;41504;1;63196;63496;64742;[(43506, 41504, 2792460)]
1E287D876FB70B15CCE560D31A79C31D7CA7E8B2_2666;43238;46112;1;60012;60312;61374;[(43238, 46112, 2791096)]
1EFE8B0BB34A5EBFFBEBD6BE24E3FFA2FC8E13D8_2725;42870;48150;1;61743;62043;63666;[(42870, 48150, 2794275)]
1F1969A177C1B47406D1E6B19F22E3814F63F40A_2727;41328;43146;1;59315;59615;60846;[(41328, 43146, 2792358)]
1F3D3C4EAFFCADEF372E6B83D926D9BD59F3A08A_2735;43506;42833;1;59808;60108;61120;[(43506, 42833, 2792358)]
202EB686F6DA6854EBD9DAF2ACB229E6DFBF5CC0_2803;41225;41234;1;64480;64780;65596;[(41225, 41234, 2791149)]
20F1BCC1670AEE1AB44359ADC915D3E6D418E994_2837;47031;41804;1;67770;68070;69184;[(47031, 41804, 2794233)]
2122868959_2869;46084;41006;1;63218;63518;64238;[(46084, 41006, 2791508)]
2141172524725D87405CD39C577B1FEE37E04766_2902;42855;48150;1;62109;62409;63666;[(42855, 48150, 2794275)]
21B905D78A74830C3E2EA30BC63F49E8C1121826_2932;47031;41858;1;58227;58527;61082;[(47031, 41858, 2793778)]
222A233B479EAE795D85BBDFA521575638BCD823_2955;41371;43510;1;62014;62314;64038;[(41371, 43510, 2792460)]
22606AB8AC84BAFA1D5929CC98BAA3AAEA14F822_2962;43509;41339;1;61666;61966;63072;[(43509, 41339, 2790640)]
227C50E78A98907B37BC492F1E0D67498CCE6F00_2967;43149;46474;1;61458;61758;63644;[(43149, 46474, 2794300)]
229356D07218CA309DE36DD504805381A4F8C031_2975;42855;46509;1;62122;62422;63618;[(42855, 46509, 2794275)]
239133D2B60B855153C851C4F6674C5ECBBBFD0F_3038;45030;46120;1;59221;59521;61338;[(45030, 46120, 2794274)]
2396AD439F3C4E472207A6EB4307E9CC870C92E5_3041;43248;48150;1;62578;62878;63666;[(43248, 48150, 2794275)]
2397EA0B153D5932E3695DA1A27C0475042E8DB7_3043;42773;46602;1;58575;58875;60052;[(42773, 46602, 2793584)]
23DF3A221DEC7183295CC0F6F54160AF4C771DAD_3077;43051;43027;1;66029;66329;67402;[(43051, 43027, 2791149)]
2400AB268EE8D4BB6346EBBB24327253DECEF349_3094;41941;48050;1;58436;58736;59766;[(41941, 48050, 2794274)]
24386C4BD6E8BF8C54FD7787834452994362B114_3112;41395;41377;1;61833;62133;63794;[(41395, 41377, 2790640)]
2448303AA2B14228061FC59711ACE4C094CD7121_3119;43007;41964;1;58423;58723;61396;[(43007, 41964, 2793819)]
24BA8A342FD18C2F5815328B7A0CA1F0A261780C_3149;41846;41869;1;63871;64171;65180;[(41846, 41869, 2791206)]
24E6557D0B788C7B8CDDDB3D3217486CE79F37BF_3171;41333;41322;1;62749;63049;63770;[(41333, 41322, 2792460)]
2544E21A184467ADC7279E115CEEA45588AC6A79_3202;41662;41531;1;58753;59053;59832;[(41662, 41531, 2793819)]
260204F6E518917D42AAC4E05FC4452AE712562C_3262;46602;43925;1;59155;59455;60550;[(46602, 43925, 2793584)]
2654EC33A9CFB97B05844C700B2D0C57A66C317E_3289;42789;44163;1;58326;58626;60778;[(42789, 41961, 2793584), (41961, 44163, 2793010)]
2699989D0FCD9CB1F635A7CA2F281C16152AE66E_3315;42855;48150;1;62118;62418;63666;[(42855, 48150, 2794275)]
26E25FBE14BB1C8F2F04205FD4CD53BECBB15AB1_3340;43295;46474;1;59410;59710;60538;[(43295, 46474, 2792829)]
271EBA7967799139FA7383ECDBCB6CE1E6A2E84D_3370;41378;41347;1;61901;62201;63370;[(41378, 41347, 2792460)]
275468266ED7185D3E5DDC24B252A125E834609D_3380;41958;42718;1;63758;64058;66174;[(41958, 42718, 2792088)]
279DFCDED9D4C7BF939F4E9C0936F12066EAB0E2_3392;43506;44063;1;58187;58487;59790;[(43506, 44063, 2793783)]
27C4F85DE2B8DFDD5524FAA7A7A216C936999B7E_3402;46179;43507;1;59135;59435;61558;[(46179, 43507, 2793010)]
29761F2F74DC35060FA76ACC68C70563A65B2383_3508;41690;44063;1;64393;64693;66302;[(41690, 44063, 2791098)]
29F84499AB30BF6574BC8D587A19A58AB5633C1B_3548;41454;43004;1;64928;65228;66198;[(41454, 43004, 2792075)]
29FDB05F0C787EA70D7D34A48BB0372428038EC5_3554;41102;46304;1;61343;61643;63570;[(41102, 46304, 2794275)]
2ACD243B24E0C62CF3BA449922A5762B05661262_3593;41417;42888;1;57632;57932;60188;[(41417, 42888, 2793547)]
2AF4CFFB44ABAA7C95C0902BBA7B7ADCB4D3D5E1_3605;46071;41395;1;61535;61835;63886;[(46071, 41395, 2794347)]
2C19E4CE07D43899212034AD51A5D14B2F586B75_3693;43510;42829;1;59751;60051;61398;[(43510, 42829, 2792358)]
2D2E7FBAAC2BD545A98D645181C35CAB94F8260A_3771;46635;42552;1;62631;62931;63990;[(46635, 42552, 2791890)]
2DD825E2B6ACA8A17CD34C1554EFD0182EF09BA7_3827;43007;46455;1;58421;58721;59924;[(43007, 46455, 2793819)]
2DF1A0985EA66B93600FAD339BBF706BF07F6070_3841;41961;43148;1;60167;60467;61754;[(41961, 43148, 2793819)]
2E33C41FD91DEFB1C5E8E1D3E4681E1437FD2E82_3866;42855;41957;1;58905;59205;60506;[(42855, 41957, 2791644)]
2EA7F4D394BB0D0736E8966B704BC95BC8EC9520_3898;48039;41092;1;64075;64375;66590;[(48039, 41092, 2792088)]
2F183F38DF86315FE369FEEA535504DABEDDACEE_3927;43343;41965;1;61575;61875;62745;[(43343, 41965, 2793630)]
2F415A8D83A873A25F15B585099E56D7F3F3BA12_3935;42855;48150;1;62116;62416;63666;[(42855, 48150, 2794275)]
2F67E7015968087A8A741C6D891E62C360DCD5AB_3942;48050;42839;1;58921;59221;60310;[(48050, 42839, 2794274)]
2F9F451925FAEA7B672B0C6B3262B6E4392850F4_3961;41502;43507;1;60770;61070;62474;[(41502, 43507, 2790640)]
303B5698E68EDDD98B7C10CC163B89CB9B349465_4014;41944;43507;1;59601;59901;61558;[(41944, 43507, 2793010)]
30591E48007618A9CE408A693DF077925F4F189A_4028;41836;41801;1;65551;65851;67068;[(41836, 41801, 2794232)]
30C38A96F8FEE9183BB224EB2C31368BF36F99DF_4058;41895;41701;1;58577;58877;60864;[(41895, 41701, 2790553)]
31260064EEDA912F76300E3920CA077FF842E3A0_4094;41700;41202;1;65116;65416;66358;[(41700, 41202, 2794071)]
316CB971C83F771E80FF397A1B768E290E6325B8_4110;41340;43510;1;59169;59469;60624;[(41340, 43510, 2792358)]
31A331793F55E91789050F3929470B5CBB1CD29D_4122;44063;42888;1;65417;65717;67460;[(44063, 42888, 2791098)]
32176EE38DF74356250A44280A66AE69AF6AF484_4156;47031;41833;1;58231;58531;60620;[(47031, 41833, 2793778)]
323A06D3C5C562EA1B06A7734DF3D611AC9D64E6_4165;46177;43507;1;59020;59320;61558;[(46177, 43507, 2793010)]
3315024C54A2DDCBC8D04DDA419E1048854BDC02_4227;42490;46583;1;60293;60593;61512;[(42490, 46583, 2790920)]
33C0229BFE9FB29D6BF10B8BC0A373E22ACA104E_4272;41461;41410;1;62972;63272;63962;[(41461, 41410, 2792052)]
33D36D6DD84395F52C53ED55617F3F3855FDE2E8_4276;42584;42457;1;58505;58805;62368;[(42584, 42001, 2790101), (42001, 42457, 2793847)]
33DE4C93FA653D850BF35AD38C4CEF492C7C8C52_4284;42175;41343;1;60392;60692;63436;[(42175, 41343, 2792460)]
3477EC61C1C28D7BFCBCC57AD69CD091A9A773B6_4329;41380;41990;1;61763;62063;64682;[(41380, 41990, 2790640)]
34DF7CA8FDD36D8036CCA0028E4DEFDAF62A1BF4_4360;42584;42008;1;59590;59890;61894;[(42584, 42008, 2793847)]
3511C34196B3797330851E26BA738291C36C4ACF_4370;45030;41875;1;61659;61959;64354;[(45030, 41875, 2791890)]
35B6C4DEE191B683D28C8FF3E68FF1C0D0818649_4417;41324;41957;1;59430;59730;60934;[(41324, 41957, 2792358)]
361F2923C43CD6323FDFCE1190D395B1C77E7B2B_4446;41813;41831;1;63056;63356;64306;[(41813, 41831, 2791206)]
364938A41810847175E6B64F8D135AE467C274B8_4462;43509;41372;1;61672;61972;63694;[(43509, 41372, 2790640)]
36E2C242C8C2B2A6394CACECD3D0FC9E42C2AF6F_4497;43506;42888;1;64739;65039;67460;[(43506, 42888, 2791098)]
374A1EE3833F750A4E945F4D044AD532B469596F_4516;41932;41935;1;62219;62519;63744;[(41932, 41935, 2794300)]
38457C156E471943122127C030E054779092F548_4589;44063;42741;1;65419;65719;66854;[(44063, 42741, 2791098)]
386650208C7FAF65CAE1930C8AE07DD893D7DF99_4604;41990;42001;1;59062;59362;60110;[(41990, 42001, 2791918)]
388DFF69A5BA684DE9B3567F60244E57BB3B8E57_4615;43510;42831;1;59744;60044;61352;[(43510, 42831, 2792358)]
38E624E49012E5B1104A2D14FD79B8C116677C9F_4642;41897;41450;1;61182;61482;63698;[(41897, 41450, 2793965)]
38F4007CD21FDB2604731A0E668615C4E3D54A1C_4647;43506;42833;1;63193;63493;64446;[(43506, 42833, 2792460)]
3A85302F84A4577D320FF0E52CBA60BFD202B3CA_4766;42855;44060;1;58916;59216;61016;[(42855, 44060, 2791644)]
3A8973F4D418C2B6B04B9D1741A8D8E1066095FB_4767;41964;41941;1;60503;60803;61508;[(41964, 41941, 2793819)]
3AA09DAB4BD6B402B97BA8E118863D5314CA08C7_4774;41394;41324;1;58047;58347;60318;[(41394, 41324, 2792358)]
3B200EAC5F67A19C1629A642F1E65FF84E4A7A82_4810;43510;44063;1;64688;64988;66302;[(43510, 44063, 2791098)]
3B47CBB35127B1938FF210D4AAE4F6E0ED37C693_4821;48039;41880;1;64103;64403;67296;[(48039, 41880, 2792088)]
3B69CF69425356EBC8E403E8060901B41E75C266_4836;48039;41915;1;64089;64389;65328;[(48039, 41915, 2792088)]
3B7716CF7124588E6B8018F4349FA4AAF26FBC6D_4849;41877;41815;1;64674;64974;66780;[(41877, 41815, 2794232)]
3CA414681A83E8CE4D913476655D0CA1D7832DA0_4940;44056;45066;1;62414;62714;64648;[(44056, 45066, 2794300)]
3D39A2D5D1E5F0A4E7ABDD5ECC642533085C5DDE_4978;42749;41008;1;59247;59547;60388;[(42749, 41008, 2791745)]
3E18EF381AE2681F76AF204AA98EDC685FE5107D_5052;46199;46204;1;59822;60122;60886;[(46199, 46204, 2793783)]
3EA5635BE2DBB1A6FE3F266272EE112D821483DD_5085;41354;41343;1;58879;59179;59940;[(41354, 41343, 2792358)]
3F6D6434E421826F9CA4722CDA09E298CBCA03DD_5121;41328;41322;1;59312;59612;60362;[(41328, 41322, 2792358)]
3F7782B7DC44F5EBA71CF65DD5B88831A2540CD4_5126;43343;42535;1;63970;64270;65954;[(43343, 42535, 2792577)]
4015855855CCC396DFD302992EA9809CF0A3494F_5167;42908;44913;1;65073;65373;67490;[(42908, 44913, 2793664)]
401BBBB6F8C2F08DB5CB6DAC9DBEDFDC09B68111_5171;46180;43507;1;59188;59488;61558;[(46180, 43507, 2793010)]
402CA115F3CA8601032F7F6405C9F97A27C76A14_5172;47031;41841;1;58187;58487;60648;[(47031, 41841, 2793778)]
4031748A3B8AE46F80B34230866B9823C228FBD5_5175;42516;42493;1;60105;60405;61216;[(42516, 42493, 2790920)]
407F17166B079D4354A70F0980A01501406D6004_5196;42000;41381;1;60866;61166;62752;[(42000, 41381, 2792460)]
40A24D5112BBA0883FC61DB3E9B1A8BA75A72A1C_5203;42573;46455;1;60216;60516;61450;[(42573, 46455, 2794531)]
40CE75D563806B22AFE530ED539143AA13D5D3B2_5213;41848;41880;1;65894;66194;67296;[(41848, 41880, 2792088)]
40F541E541FAF5095DB19B7F37931A9906904F60_5221;41915;44056;1;58458;58758;60164;[(41915, 44056, 2792829)]
4222F5ACA6CBE9515609A19F8D6356FF5BD799C8_5299;41613;48150;1;61272;61572;63666;[(41613, 48150, 2794275)]
4226B3C110AFABA5628163E121C6C12EC95ABE6A_5303;41229;43343;1;63662;63962;65788;[(41229, 43343, 2791098)]
4288A86F730F16B59F450043594A3E325C928B3A_5315;41809;46435;1;61255;61555;64322;[(41809, 46435, 2794040)]
4367BCC29FA83EEEF69F240A34C61EA0C2F5FDE5_5363;41846;41858;1;58864;59164;60096;[(41846, 41858, 2791935)]
4400A9159981BFA7AA3FAEF9A7626954E3B8A095_5390;41949;43509;1;59521;59821;61618;[(41949, 43509, 2793010)]
4426A222C0B9B7C80314458BAAE6C62C82238F57_5400;46083;41006;1;65120;65420;66218;[(46083, 41006, 2790526)]
446779EE661AF6374871C447B2DF83EE59EB65A8_5418;43506;44063;1;58160;58460;59790;[(43506, 44063, 2793783)]
44E86FD6E5ACA95111DEFCF4C59A3719CC6C6E69_5460;41279;48150;1;61447;61747;63666;[(41279, 48150, 2794275)]
456145C4E8E5697C22F9E4A27A0C7476545AF97D_5485;42109;41385;1;68082;68382;69366;[(42109, 41385, 2793693)]
4597BDB3D0BCF1CA764639066A26766C705E5B9F_5519;41786;43433;1;61301;61601;62834;[(41786, 43433, 2793985)]
46A1A91F0FD1E52EBFFD425943A82F41F2A711A5_5604;42749;41008;1;59250;59550;60388;[(42749, 41008, 2791745)]
470607116DB0B3B4986B8D91AA43AC9AE7BB7B69_5634;46629;41393;1;59717;60017;60780;[(46629, 41393, 2793847)]
47222A093378C6097ADE213DF8BA78F6F4AB4010_5639;46180;43507;1;59192;59492;61558;[(46180, 43507, 2793010)]
47598060C283CBEB0E7584E8E3CE4AE55252DBD7_5657;46166;44163;1;58726;59026;60778;[(46166, 44163, 2793010)]
47787BF0E75938C41DDCD58D5D69CD879622A1E7_5665;43507;41346;1;61582;61882;63200;[(43507, 41346, 2790640)]
479F5710A633B9998670AE6030D12F35A9044EC6_5679;48039;41875;1;64100;64400;67220;[(48039, 41875, 2792088)]
47E7DF9B9A98EEC2B725D061CDDDB82C78F737DF_5705;41394;41385;1;58050;58350;59180;[(41394, 41385, 2792358)]
48877AE3890B9F1457B4244677256121906B1E71_5729;41281;48150;1;61388;61688;63666;[(41281, 48150, 2794275)]
48B5E011E6FD8779D6D4A87D8E0EFD3A17CD5019_5742;42505;42481;1;62143;62443;63405;[(42505, 42481, 2793985)]
48B5E011E6FD8779D6D4A87D8E0EFD3A17CD5019_5743;42516;42501;1;63158;63458;64378;[(42516, 42501, 2794387)]
48F4F260FA49F04C7868FD54EB6F10FABC484984_5759;41897;41433;1;62897;63197;64956;[(41897, 41433, 2792075)]
49C2935E85134D3EB0165981F854F19CDF503652_5808;43295;43507;1;60519;60819;62474;[(43295, 43507, 2790640)]
4A3BFBB136D9EB90781B73EC3299D97BFB58BA77_5836;41227;41263;1;65640;65940;67410;[(41227, 41263, 2792063)]
4A57ECE623A61CEB668F76670F574600AADEE4E3_5848;46384;42409;1;57945;58245;60750;[(46384, 42409, 2790101)]
4AF63FE6EE5D9E31EE6E16CF86FE36CFD27CC90D_5887;46018;42480;1;64564;64864;65940;[(46018, 42480, 2793345)]
4B27F009E9BC8FBAD9AAEE2A68F624123F45A1AC_5907;42891;43981;1;62852;63152;64768;[(42891, 43981, 2794040)]
4BEDB4A1D399B14F800D0D3AE52A9B6732A5E1C7_5947;43021;41226;1;58633;58933;61096;[(43021, 41226, 2793888)]
4BFCCF35ECAC5A80A62576A8524B687ADFDF06FD_5956;47031;43164;1;58178;58478;62080;[(47031, 43164, 2793778)]
