ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
0F7F728B0D66DB9C76B4D1058F05395EF2D0C0DB_1063;42777;46503;1;70822;71122;72294;[(42777, 46503, 2794390)]
0FA0EE73A7CCA039C5C6A0475DF43E9B59B8AA9D_1071;43295;41765;1;76432;76732;78678;[(43295, 41765, 2793420)]
10A8C24016764804888E7DD226680108E32BBB81_1256;42521;43207;1;78676;78976;80066;[(42521, 43207, 2794416)]
11EC704DC88045C30F16F03A7E06B914682572E8_1343;43507;41390;1;76660;76960;78974;[(43507, 41390, 2794174)]
12A0BCA84CDE48D0EFB31CB52376F6EBDC96621A_1428;42614;42061;1;69097;69397;70118;[(42614, 42061, 2794479)]
131E665B70BE0612EB5155C50D9ABDE6E854243D_1466;44063;46203;1;73787;74087;75506;[(44063, 46203, 2792013)]
1352765033_1505;42995;41866;1;76067;76367;77570;[(42995, 41866, 2794449)]
1352765034_1506;43002;41853;1;76201;76501;77760;[(43002, 41853, 2794449)]
13D5D402C3DAF12FCE628531A6464AD270A29C5E_1547;42603;41059;1;68961;69261;70856;[(42603, 41059, 2794479)]
140538C3B0565030DE8C83026024C63B09B511AB_1558;42894;43507;1;75826;76126;78404;[(42894, 43507, 2793623)]
141066693147896_1567;43295;41681;1;76428;76728;78440;[(43295, 41681, 2793420)]
14AB3EE2FBD5654C563F72C8F702085AC94E4DF3_1645;41393;41999;1;78177;78477;79808;[(41393, 41999, 2794174)]
14EB4149D8704AA60B074444697BE237E17E676D_1667;41870;41821;1;71762;72062;73598;[(41870, 41821, 2794333)]
15513435B7A669E64F277A5403DFE3E66920472E_1695;42828;42418;1;76186;76486;80108;[(42828, 42418, 2794174)]
1559564176_1742;41817;41831;1;78281;78581;79436;[(41817, 41831, 2794526)]
15CBAB56EF3780368B6C5CD070DDE92B67C16193_1788;42417;42109;1;68786;69086;70626;[(42417, 42109, 2793936)]
1642023749_1834;41502;41373;1;75949;76249;78780;[(41502, 41373, 2794174)]
1752201560_2043;41808;41801;1;68928;69228;69934;[(41808, 41801, 2793284)]
1774362491_2096;44063;42580;1;73785;74085;75782;[(44063, 42580, 2792013)]
1779128410_2132;41341;43238;1;75393;75693;77032;[(41341, 43238, 2793542)]
1781276947_2151;46175;46178;1;76364;76664;77378;[(46175, 46178, 2793623)]
1781276948_2152;46175;46178;1;76369;76669;77378;[(46175, 46178, 2793623)]
1781276950_2153;44163;43509;1;76997;77297;78460;[(44163, 43509, 2793623)]
17F2668C29D8A4757960B5899C6444DD5D8D286A_2190;41373;46364;1;75854;76154;77550;[(41373, 46364, 2793542)]
1890479797_2264;41842;41841;1;71984;72284;73756;[(41842, 41841, 2793917)]
1893917234_2276;43008;46471;1;79040;79340;80296;[(43008, 46471, 2792653)]
18C0ADE580C689FE5971ED7CE29CB2A39A2C6A78_2306;43295;42641;1;77423;77723;79509;[(43295, 42641, 2792193)]
19323A222710CD2698E661985CEDE49F1DAA7B50_2340;41223;43034;1;73609;73909;75914;[(41223, 43034, 2791091)]
1A54D1D16C1CAEB2782161E456CC80B4C860E24E_2414;42238;41610;1;78882;79182;80878;[(42238, 41610, 2794416)]
1A5CA15C236277DF251D33550BAC5871DC8EA0FB_2418;42828;43507;1;76175;76475;77542;[(42828, 43507, 2794174)]
1AEBFE496000059CE6658393D1D57BB773B27D76_2456;41290;43023;1;76207;76507;78258;[(41290, 43023, 2794326)]
1BC6EA21591331D7BFC33C9B05C9E500FAA0545E_2513;44160;43249;1;76712;77012;78156;[(44160, 43249, 2793976)]
1C2ABD50F16DE728986B55BFE97CD46C80FE8AC7_2538;41229;43510;1;76172;76472;77597;[(41229, 43510, 2794077)]
1D3E1CAC52D505A9DBD91BF254AC215932941FA7_2607;42828;43509;1;77373;77673;78798;[(42828, 43509, 2793312)]
1ED41004C9AF228A990BF9C09463691BBB09AABD_2717;41866;42895;1;71829;72129;77254;[(41866, 41853, 2794333), (41852, 42895, 2792652)]
20F0005C3BFD16202518C4D994D70ABC45B48529_2836;41942;46271;1;77490;77790;79110;[(41942, 46271, 2791466)]
230A87B2010A14F02FD5D95A9F886BA6D76997C8_3009;41373;43238;1;75849;76149;77032;[(41373, 43238, 2793542)]
23EB092A97DD38303A9032A0EC4B5C04B46FB56B_3085;42375;42458;1;68632;68932;70980;[(42375, 42458, 2793849)]
24C01AA6D1752A0D60764F9BD7917E922F43729F_3153;41822;41833;1;76878;77178;78172;[(41822, 41833, 2790743)]
24C01CA0718439C8752989426CE5A70D51816A03_3156;42496;42481;1;71553;71853;72670;[(42496, 42481, 2794429)]
24C8AE94D025F49223B0E7F1E2DEC42935A9BAEE_3158;41957;44063;1;73430;73730;74662;[(41957, 44063, 2792013)]
251E79DEF69E9E56D70FD0D70C2360BD94807DDD_3190;41227;41243;1;73716;74016;74868;[(41227, 41243, 2791091)]
2540F1ABAEF978C74D5419FBD799589B8930F834_3199;42516;43422;1;71351;71651;72984;[(42516, 43422, 2791464)]
261419D029D517DA14F554C42789DE183017268D_3269;42516;46322;1;76534;76834;78582;[(42516, 46322, 2794326)]
265BC7BAF7B65DDF7D886DDB4BBD1195A5088846_3296;41998;42102;1;76347;76647;77934;[(41998, 42102, 2793695)]
26D3B3485F127E32254C3F6A3FD1AAE1D8AC8AD9_3335;44061;41672;1;76280;76580;78090;[(44061, 41672, 2793420)]
26D9B80241E5A5FD84E5644A7D4F36D268422677_3338;42828;41395;1;77371;77671;79038;[(42828, 41395, 2793312)]
2792C388700617BDF16A095B064ABEDB40A11710_3389;41395;42107;1;76959;77259;79174;[(41395, 42107, 2794174)]
286DC8B51AF5431BF89AA5BA04592718268E10E9_3442;42513;43034;1;76439;76739;78088;[(42513, 43034, 2794326)]
293913FC412D600FE4D9617C46A39D8A9D0A370A_3488;41834;42313;1;73307;73607;75260;[(41834, 42313, 2793688)]
294EEFF6529253C448210B466DAC0FB2109B1B46_3495;43506;46202;1;76786;77086;79089;[(43506, 46202, 2794077)]
29CB49C5D15909B96A13B3281D00ECA2ABFD2C53_3542;41895;41703;1;75289;75589;77350;[(41895, 41703, 2794393)]
2A34C56E5181A816B5E3BD733269D7A46F485285_3569;44056;46151;1;77175;77475;78889;[(44056, 46151, 2792193)]
2A96F103834EF58C1F8AF7CACFC5FCF57B1B7E18_3582;43171;41810;1;75671;75971;77916;[(43171, 41810, 2793286)]
2AC6D95D526AB121B869B308DE72CA2A4FC258D0_3590;42995;41861;1;76056;76356;77648;[(42995, 41861, 2794449)]
2AD14F6A6A85970A777597D5DFC0243CE6F946EC_3595;41667;43081;1;76997;77297;80038;[(41667, 43081, 2793041)]
2B3CC81C8A46C781BB54AD29589FACD1B57DCEAD_3620;41963;46450;1;74427;74727;76356;[(41963, 46450, 2791357)]
2D6B919927552B1FD7B81F4875E63EA73321D888_3791;46271;43102;1;78214;78514;79966;[(46271, 43102, 2791466)]
2E08854E69127E049E4CDA7553E45B4A66A0E153_3851;43506;42831;1;71400;71700;72680;[(43506, 42831, 2793936)]
2E2645617E539EA150F8B608F9A4AB44F32299EF_3864;42833;43381;1;70547;70847;71612;[(42833, 43381, 2794352)]
2E88544F586BFF2B8679E763416DE8E48D153340_3890;43510;41506;1;71360;71660;72872;[(43510, 41506, 2793936)]
2F9317801807E8F490CA2D3FA26318AE2661697A_3960;43295;41327;1;75845;76145;77974;[(43295, 41327, 2794174)]
301EBCFD8330663EB741C372E78D4FE36C62B962_3994;41371;41356;1;71880;72180;73012;[(41371, 41356, 2791511)]
30C550B0DD3544E78631B5EF7D235C5768167BCE_4064;41349;41322;1;77679;77979;78864;[(41349, 41322, 2793695)]
30E3E5797A586768E3960046BB69E923D8FEE8C2_4071;41373;42110;1;77888;78188;79220;[(41373, 42110, 2794174)]
32823F2F6F474522E1A37BA06FB30D0794932986_4195;43507;42008;1;77804;78104;81118;[(43507, 42008, 2793312)]
33E6BA26D3475E748864049F587B588FE991AF65_4286;42410;43510;1;75986;76286;79058;[(42410, 43510, 2793695)]
343D585B8D28EC48D5C031BF73A5E1A900745641_4303;43509;41339;1;76719;77019;78130;[(43509, 41339, 2794174)]
34C1F20F056BDFDF7EA8D09344C69BD9C445E112_4347;43507;41327;1;77807;78107;79196;[(43507, 41327, 2793312)]
3761E88A5810E1340F5A356AA80E5D70FCBB8650_4527;41808;41876;1;77069;77369;78236;[(41808, 41876, 2793286)]
37ED2C1E9781C4B45DE281FD4A5C5DC75F85173B_4559;41842;41390;1;78240;78540;80518;[(41842, 41390, 2794416)]
3868D98E3E06E58C8FBAAA15EFDD4DA109AE7069_4606;41980;41107;1;75758;76058;77078;[(41980, 41107, 2794334)]
387E78F5245A103EA9F748E707003841725A64FB_4611;42830;41353;1;76223;76523;78384;[(42830, 41353, 2794174)]
39882231717434202E6C8C51EFA11B4C5C83F4FA_4687;41420;42510;1;74747;75047;75890;[(41420, 42510, 2793565)]
3AB1D93B2E168E995AEFE18C2726CDB8003DA2BE_4780;43094;42514;1;69855;70155;72238;[(43094, 42514, 2793864)]
3AB9DC458D5ADE7B89B787F4A585B994A4BE5432_4782;41354;42638;1;72140;72440;74898;[(41354, 41799, 2791511), (41798, 42638, 2793688)]
3B6CA0D70F26A6BDD59B27AF3EBD571AF978E7CE_4840;42526;41356;1;75176;75476;78494;[(42526, 43205, 2794334), (41383, 41356, 2793695)]
3C714E10D297F05FFABA104DF1E1822336379FEB_4921;41810;41876;1;77729;78029;78932;[(41810, 41876, 2793976)]
3CD0469EEDB1CA9EB6E75450582DC9506E51FFD3_4951;43510;46203;1;73113;73413;75506;[(43510, 46203, 2792013)]
3D41E669A88FE5A3F1B168E360B38D1D398F2774_4980;41895;41703;1;75285;75585;77350;[(41895, 41703, 2794393)]
3F422422411EE7CBA8CD0C33D23DA26EA3AF2838_5112;41379;46598;1;75933;76233;77776;[(41379, 46598, 2793542)]
3FA1A49153C74E2B813839891FFE167883049348_5131;41964;43509;1;77209;77509;78460;[(41964, 43509, 2793623)]
3FE35C7579E6782538FCED6D9A9239D9F13E0AC8_5146;43008;41875;1;70306;70606;71822;[(43008, 46471, 2793602), (41867, 41875, 2793794)]
409E721B715F94EB2F70E92A82795ACB5C693545_5202;41371;41345;1;78912;79212;80152;[(41371, 41345, 2793543)]
42ED873CD5C6C12C2C95DC43F6843A1DA8550249_5338;41914;41395;1;76657;76957;77732;[(41914, 41395, 2792710)]
448A5450BD96AE64D386F71736EDCA047BADB0E1_5428;43507;42140;1;77809;78109;80808;[(43507, 42140, 2793312)]
4497E4EE68191F826D0F0DC24DED8DB8F01801BB_5437;41866;41835;1;76208;76508;77478;[(41866, 41835, 2793286)]
44D35F124FD37B50E6B1BE780FD7897370E59DBF_5450;41963;42539;1;74434;74734;76012;[(41963, 42539, 2791357)]
456145C4E8E5697C22F9E4A27A0C7476545AF97D_5486;41384;42110;1;79028;79328;80326;[(41384, 42110, 2793312)]
460D298007E085330D34AB1C6DA6D2CEBFC2E1DB_5558;42482;42486;1;71454;71754;72416;[(42482, 42486, 2791464)]
46A6EA724922654D4BB1CA2BA8A045A952F0C2F6_5607;41221;46203;1;76020;76320;79127;[(41221, 46203, 2794077)]
47905E9DEAC153BAF4BDD98B3E614194CB454595_5676;44063;46201;1;73782;74082;75436;[(44063, 46201, 2792013)]
47C5B7ABB0B1B9593AA7323ED1F412FDFA596C18_5687;41846;42912;1;75879;76179;77106;[(41846, 42912, 2792652)]
47E14E41CEA7BB71BE2A1F56442014627BEC3282_5701;42501;43067;1;79104;79404;80562;[(42501, 43067, 2793733)]
48593F5671E9651E8BA4139DABAA17903300BE1E_5725;43387;42832;1;75020;75320;76132;[(43387, 42832, 2794353)]
495C8BA551528F52D755A6B6CA13E8CBE6688278_5784;42718;41092;1;70768;71068;72026;[(42718, 41092, 2793880)]
4A31FB9EF6E66C8423EB7D0574A58A2632A40F6B_5831;44056;42148;1;77178;77478;78735;[(44056, 42148, 2792193)]
4A6B1126122DBDF085E015C1B5C002D9C27BCB3B_5854;43506;41965;1;76757;77057;78043;[(43506, 41965, 2794077)]
4AAF3BF19490FB52A00929317FB401F88EC35052_5876;43295;41373;1;75861;76161;78780;[(43295, 41373, 2794174)]
4B2E5F666A5D28974D483465C0434C38359D94EC_5914;41390;42184;1;79134;79434;81548;[(41390, 42184, 2793312)]
4B43367CD1A028F7584E2AEB10A2CC664D0A20C1_5919;43295;41608;1;76426;76726;77748;[(43295, 41608, 2793420)]
4BC2696306C10AF670EBEC88C61E3DFC82C17066_5940;44163;43507;1;77026;77326;78404;[(44163, 43507, 2793623)]
4C45C525867EBC9E428ACADF454B0672E3140145_5976;48150;41965;1;68814;69114;70366;[(48150, 41965, 2794172)]
4CEB7C460892B763A5480CAB839DDDAF3DE59797_6020;45058;42486;1;76016;76316;77518;[(45058, 42486, 2794326)]
4D52398CA5A574A439FC9A11CC009074A671F188_6052;41809;41813;1;76745;77045;77698;[(41809, 41813, 2790743)]
4D73E8DCE2F71A3796777212737D684E4D493BF9_6053;42122;41347;1;78521;78821;80310;[(42122, 41347, 2793938)]
4E663871A2E1D9D5463462FA15AF36AD0CED3FBC_6110;41842;41804;1;77820;78120;78978;[(41842, 41804, 2794526)]
4FA2AA64BA99F25E69C8FEDA7688CB4686B398C6_6193;43091;42660;1;73432;73732;74532;[(43091, 42660, 2793565)]
50B5D6B2F1F17C69F9A4CDAE7A2FED1B5C65B7B8_6267;41268;42931;1;77988;78288;80660;[(41268, 42931, 2791466)]
5114075CA424EAA71863EB3EC0DE8E5FD8A0E6ED_6301;43506;41962;1;76755;77055;78391;[(43506, 41962, 2794077)]
525A9B6A1D1DF5A692EB14D6D073CFD3E4479DA3_6388;41341;42412;1;78488;78788;81438;[(41341, 42412, 2793312)]
53203B98F5B4956FAF316DA14BBDA32F4E3C55D6_6448;41380;42184;1;76833;77133;80332;[(41380, 42184, 2794174)]
537BAEDEA4882060B7539CFB3B85136DBAAC2255_6471;41959;42752;1;75911;76211;77940;[(41959, 42752, 2792710)]
5380DAC19D724646658D394E4D56F9807E4002D7_6474;41371;42833;1;77370;77670;79326;[(41371, 42833, 2793695)]
54925592A024D902A2EFE9C01206CC44C361A5D0_6531;42516;42486;1;76516;76816;77518;[(42516, 42486, 2794326)]
551210BC86053C95F3EC7D0431186C44CE4714B7_6572;44056;42837;1;77194;77494;79146;[(44056, 42837, 2792193)]
558BCC0947B1867441317A169F72CFFC7B846C02_6604;43510;46200;1;76706;77006;79012;[(43510, 46200, 2794077)]
55E9F9ADE813E7028B3506DF12B78B65BE70A45E_6625;42493;43056;1;68408;68708;70002;[(42493, 43056, 2794312)]
5602EED68328B85F439C8991D069182D316A1F87_6631;43148;48039;1;69704;70004;70690;[(43148, 48039, 2793880)]
56897D18AFD25FD039283D9808BED588418B29D2_6660;43249;42556;1;69338;69638;71404;[(43249, 42556, 2793794)]
57ED1CAA7049371194517512DC1144DDECBA91EC_6785;41227;41245;1;77330;77630;78484;[(41227, 41245, 2792482)]
58627B8D2B2FC0216641A608BA3C88F7BEDEFB54_6819;45058;43047;1;68598;68898;70496;[(45058, 43047, 2794428)]
5869123C36E9B1DE561D832D2A9915429AD77103_6821;42969;46403;1;78342;78642;79630;[(42969, 46403, 2792653)]
587DF24CFB297D2E0B99DD3E40385E7CAB3F696D_6827;45043;41263;1;77658;77958;78768;[(45043, 41263, 2792482)]
58CA8089D2D1264D7B4182E57129C6618F285C72_6860;43295;42110;1;77025;77325;80326;[(43295, 42110, 2793312)]
596A1865B0F927998B24E83E6BED57FBCCEAA1C3_6897;43295;41300;1;68995;69295;70852;[(43295, 41300, 2792543)]
5AFCCC2C9EEFB5578B747049921386316C3DE79A_6989;42375;42458;1;68635;68935;70980;[(42375, 42458, 2793849)]
5AFCCC2C9EEFB5578B747049921386316C3DE79A_6990;42458;43510;1;75581;75881;79058;[(42458, 43510, 2793695)]
5C5BD9C5F317DD65D9654E20BC734F9A6CB06568_7085;42828;43507;1;76181;76481;77542;[(42828, 43507, 2794174)]
5C68DF5BB55E446E13335F9DB2124224E14A03C9_7089;41942;44063;1;77101;77401;78199;[(41942, 44063, 2794077)]
5DBCF4C91C61F0BF14C1FF3022177E32258CF9C9_7177;42965;46436;1;75563;75863;76774;[(42965, 46436, 2794449)]
5ED93CFCB0F5612316C0C83D7CAD63BDA2C65D57_7244;43147;42184;1;76586;76886;80332;[(43147, 42184, 2794174)]
5F8C558DCB5781829411A190531A9A4EEB3AF6BF_7273;41290;41300;1;78218;78518;79274;[(41290, 41300, 2792528)]
605186B6E51BA393608296E1E66E81FC85C6B1CF_7326;41395;41384;1;76929;77229;78902;[(41395, 41384, 2794174)]
60EDDB6279390C62C41D442E8768702C035D32F4_7358;42832;42457;1;76341;76641;80550;[(42832, 42457, 2794174)]
61CE69D84E7B6C9DF9B2F6F698CB3B1C0795F828_7413;43343;44063;1;76839;77139;78199;[(43343, 44063, 2794077)]
62B2083772627CEB374DB12BEAD06A0D7F3CF1F5_7482;41952;46325;1;77338;77638;80032;[(41952, 46325, 2791466)]
62D1CA0CAC03E10B95020B910812C563F2146ADB_7492;42482;42506;1;74882;75182;76174;[(42482, 42506, 2793953)]
6329B068B86B8A61B1740C22B253DF2A5765C0BD_7511;42484;42506;1;71492;71792;72744;[(42484, 42506, 2791464)]
63AA8BCC4E320702F2179490D47F3751501531BD_7547;41722;42501;1;69818;70118;71056;[(41722, 42501, 2794479)]
6470850D8B7A6FA516C66267C5A48F03452C279A_7595;43049;41287;1;71311;71611;72860;[(43049, 41287, 2794429)]
64ADFA0C7D087127707458ECB823CF69501E11A8_7607;43509;42140;1;76714;77014;79640;[(43509, 42140, 2794174)]
64EF3B6EBFADB13E3410C8255FAB4E41702806F7_7622;41328;41324;1;70961;71261;71912;[(41328, 41324, 2793936)]
6620A0D98611FD14ACE2503C072A49B95106CF05_7707;41813;42718;1;73177;73477;74383;[(41813, 42718, 2793502)]
66C059C0271083CFCDC259EC494CFB032B81E5D1_7752;46177;43509;1;71140;71440;73214;[(46177, 43509, 2790469)]
689FFBF7BD1474840782CAB9F95B26A53159EFF0_7852;41799;41795;1;68998;69298;69942;[(41799, 41795, 2794056)]
69927003880F87ED9F93ED0DE6DD2CB149FB31BA_7903;41887;41809;1;74023;74323;75326;[(41887, 41809, 2792858)]
6A4F35C1521E4849F5980BF451B1FBF13D264651_7960;43295;42482;1;75727;76027;77462;[(43295, 42482, 2794326)]
6A73D4330EC60B38F9E52A058E50A8929E40F5EF_7972;42009;41504;1;76221;76521;79552;[(42009, 41504, 2793695)]
6B0926F8D7BBE0AEF90CC46EA00D9CBFF7B38785_7999;43421;43425;1;75472;75772;76552;[(43421, 43425, 2793953)]
6D55CF2B27F034AFEF4AC8BE594C2D421109C8E3_8130;43082;42481;1;73325;73625;75810;[(43082, 42481, 2793565)]
6DBC034853CBED5EF9909F0F6DFA9893857A63E2_8161;41937;41233;1;72057;72357;73645;[(41937, 41233, 2790469)]
6DF27C16BE47A9B85ED32B44115AA1E28E58866C_8174;46126;41442;1;76724;77024;79440;[(46126, 41442, 2792528)]
6DF43A01345B978D454BF810BEE69208A0EC5A30_8175;41343;43510;1;77783;78083;79058;[(41343, 43510, 2793695)]
6E42FCD737BB00F54700DD8F8A4075276400B01B_8183;44061;41759;1;70900;71200;73376;[(44061, 41759, 2794352)]
6EE4476966D472982BD60C80DD27146AA66C0B98_8227;41302;43040;1;76335;76635;77940;[(41302, 43040, 2794326)]
6FED32320B6EE90FECD3C99C3B4CD669E86381CB_8305;41050;42897;1;69295;69595;71340;[(41050, 42897, 2793602)]
7029C6F60A368EF912664FA3276CEBBC5F082294_8326;41056;42481;1;71400;71700;72670;[(41056, 42481, 2794429)]
711F294D014D54EF5796BFF7E6D7B4E20F249460_8388;43506;42741;1;73177;73477;75224;[(43506, 42741, 2792013)]
711F294D014D54EF5796BFF7E6D7B4E20F249460_8389;43506;42741;1;73191;73491;75224;[(43506, 42741, 2792013)]
715EF0A0B9E19AB5C7C33F358E9A7C0F55FADEF2_8402;41323;41388;1;78245;78545;79974;[(41323, 41388, 2793312)]
723B309915BBE451FE119CD80059D9232B11B85B_8470;41952;41658;1;76990;77290;79241;[(41952, 41658, 2794077)]
73741E19D6E447320A580CA3587F7808B095580C_8539;46376;42418;1;77911;78211;81330;[(46376, 43237, 2793543), (41393, 42418, 2793312)]
73A538B514D096AC6A06F2ED9DCD74C73985A890_8551;43033;43027;1;69789;70089;70842;[(43033, 43027, 2794428)]
73FC977FEC00E2D919A1DDD0627EF247661994D7_8581;43434;42491;1;76732;77032;78306;[(43434, 42491, 2792259)]
753F2CE451D0248BF22A46B7A155C83EEE48F25B_8661;44061;41446;1;70898;71198;72466;[(44061, 41446, 2794352)]
75DCCD732D01341CE62B93B5E8EDFCB73454D680_8702;43295;41380;1;75853;76153;77724;[(43295, 41380, 2794174)]
76912629A6D03073583D47154AF8731890255D88_8760;41341;41365;1;77313;77613;78648;[(41341, 41365, 2794174)]
76E77E2AA421669C2192D2844D73A1C0AD6CEA3D_8776;41391;42833;1;71136;71436;72586;[(41391, 42833, 2793936)]
7730E103ED0B35A5557B844291CE15B3195B8689_8791;41395;42418;1;76932;77232;80108;[(41395, 42418, 2794174)]
7754F476CCBFD3DC4AF16C95C4099B1AC6ED0EAA_8801;42458;42415;1;75586;75886;77040;[(42458, 42415, 2793695)]
77AA07BA710760585A96ECCBBA49A64348BE60C6_8831;43421;43035;1;75465;75765;76800;[(43421, 43035, 2793953)]
784ACA75791EC2A37FF0626DA92E5CCCCD98DAD9_8870;42828;43509;1;76178;76478;77628;[(42828, 43509, 2794174)]
7A60A91102DD453194F028A361CAB138A352D738_9017;41358;42833;1;70550;70850;72586;[(41358, 42833, 2793936)]
7A8D0074761A8E8F778E5A8724625641619CC045_9031;46122;41752;1;76607;76907;77906;[(46122, 41752, 2792528)]
7AA5F495729702EFC33C4F0949D76FAB8C55960C_9041;45058;41390;1;76032;76332;78974;[(45058, 41390, 2794174)]
7AF8BEAACA820634ECEF2585332407ACDD8B4754_9066;45030;41742;1;76670;76970;77736;[(45030, 41742, 2793895)]
7C1F41228EDAFE35BCE0B2E41329854D1C828FAD_9142;48039;42160;1;69796;70096;71574;[(48039, 42160, 2793880)]
7CB18CB3078C5D727A09E91563012052A30030EE_9208;41804;41862;1;75158;75458;77018;[(41804, 41862, 2792652)]
7CCAB70618B0B1181286DB941B6639A78459FFF3_9219;46019;42516;1;71076;71376;72246;[(46019, 42516, 2791464)]
7D7E44DD724A9B5E2A1433D24104D9EE023648F3_9275;46177;43507;1;71142;71442;73180;[(46177, 43507, 2790469)]
7DDFCD8F4F20FD946A517D4D33CC63656F5A120C_9301;41290;41293;1;78215;78515;79358;[(41290, 41293, 2792528)]
7E8FF9D135C9B6E1833E0F41BF91857110A4B973_9357;46271;42919;1;78216;78516;80380;[(46271, 42919, 2791466)]
7F6FC2FA6D0B6FE8D7566824C318702E8E28B321_9428;43387;42832;1;75024;75324;76132;[(43387, 42832, 2794353)]
7FD750AD3B91A889B6274493819D4ADBF16065C9_9453;42924;42975;1;72213;72513;73342;[(42924, 42975, 2794157)]
80491C1AAF8CDEE72CA194BB0016010E3BC1611F_9495;41267;41924;1;75996;76296;77486;[(41267, 41924, 2794077)]
80910E9C38A00523BFE614E6B8355467A9489CBA_9508;41395;41327;1;78162;78462;79196;[(41395, 41327, 2793312)]
822A55EA14C93E6E68E4D54A0B5FE46371E4F578_9631;41603;41450;1;76754;77054;77898;[(41603, 41450, 2793420)]
82416E54AFECAC4159C87D95C7210B264AB89E2B_9634;41993;41371;1;76416;76716;78258;[(41993, 41371, 2793695)]
82ABAB9B955CDFF6208272DD9AAC30822AB7ABB3_9664;42482;43016;1;74889;75189;76640;[(42482, 43016, 2793953)]
830ACB1E819B7A3BCE589BB4C532AEFC911F42F3_9681;41356;41343;1;72111;72411;73136;[(41356, 41343, 2791511)]
