ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
0379975AAB14EAA09363BF5A5880462C4ABF6E77_231;41724;41058;1;52012;52312;57182;[(41724, 41056, 2790232), (41056, 42481, 2792239), (42516, 41058, 2792110)]
03A72BF29C370813AD7034CCDABE177A1E5DA780_245;43507;41253;1;56980;57280;59648;[(43507, 41237, 2790331), (41236, 41253, 2792072)]
03B6831453CAFB056C3F1AE68A8ACA4EA7D56935_250;43507;41363;1;53983;54283;56062;[(43507, 41363, 2791264)]
03C0EB74F05EBE0B33898735A1C7F9D2FAB42D65_254;43507;41395;1;53251;53551;54494;[(43507, 41395, 2791520)]
03CFCD5E1ACE98F57DEAC68F24A6452151705DAA_256;41431;41414;1;55646;55946;56946;[(41431, 41414, 2791841)]
03D1A808A04C9CA618E3668A1E2004F2679EB008_258;42870;48150;1;48882;49182;50698;[(42870, 48150, 2790143)]
040567DAC9917CFC4EA8DB53A211B9AC0C14E85F_269;42256;43984;1;56788;57088;58322;[(42256, 43984, 2790044)]
040BDC2FB48D5E7E5463EFBC3E834C65E4F4E8E7_270;46271;41467;1;48482;48782;49690;[(46271, 41467, 2790955)]
043356A1C1C4C0C47491581948DBDCA50489912F_287;42516;42497;1;47085;47385;48244;[(42516, 42497, 2791654)]
043356A1C1C4C0C47491581948DBDCA50489912F_288;42498;42483;1;52024;52324;53102;[(42498, 42483, 2791622)]
0445E67037FEC841FB65E5AB6F27DF4BB0C90F19_290;41868;48139;1;54666;54966;57708;[(41868, 48139, 2792633)]
044BCE77DAC4BF2AD5D7F38ADBFFD7E9C8AA939B_294;41395;42455;1;47806;48106;51100;[(41395, 42455, 2790127)]
044BCE77DAC4BF2AD5D7F38ADBFFD7E9C8AA939B_295;42456;46112;1;56540;56840;59642;[(42456, 41392, 2792358), (43238, 46112, 2793257)]
047EBD5C98DC790080A3409970E4D0E1FAC8D541_305;41800;41754;1;53045;53345;55006;[(41800, 41754, 2791941)]
047FDE84804291F1D2A24922EA91071729EEDF2B_306;42516;42493;1;50685;50985;51822;[(42516, 42493, 2793035)]
04884EEF2331B67194D8206EA1D6664943BBAB93_307;42011;46385;1;55833;56133;58656;[(42011, 46385, 2790769)]
049FF272CAD6E5B7B7ABC2013ADABFB5B86EF65A_315;42513;41058;1;52217;52517;53612;[(42513, 41058, 2792043)]
04A46DA881FA93CC8A78235E61C731C431C8A8BF_316;43002;43004;1;55763;56063;56704;[(43002, 43004, 2792843)]
04ADD549273EE6892BE36A848E21C1C43749C98B_318;41374;43510;1;48398;48698;50406;[(41374, 43510, 2791060)]
04AE5438FC138FC2D536B76FCA49C8273C634EA7_320;41786;43434;1;55502;55802;57224;[(41786, 43434, 2791311)]
04C20DD72812AD6C003BEC85CBFDF4E7F702BF29_322;41436;41415;1;48679;48979;50106;[(41436, 41415, 2790754)]
04C20DD72812AD6C003BEC85CBFDF4E7F702BF29_323;41414;41435;1;54328;54628;55666;[(41414, 41435, 2792843)]
04D4B33F4C80687F230F4DA7CAB7E66E3FEADD7C_326;42004;43506;1;54443;54743;57812;[(42004, 43506, 2792048)]
04D995D939BBA0FEC20851721B4D4686B00CDCC5_328;41292;41506;1;49608;49908;50776;[(41292, 41506, 2790637)]
04E50F2E3270CF30828FB3FFA3E00C8CCB46B7C0_330;43509;41348;1;55282;55582;57325;[(43509, 41348, 2790538)]
04EF2EFBC1FB826CC2FD311C5841B5791204BB96_337;41937;41339;1;50554;50854;52296;[(41937, 41339, 2791566)]
0506EAE53DFAA81EF8B58683E7B1F570179D2948_341;41227;41018;1;53151;53451;55502;[(41227, 41018, 2794618)]
05152C7B36288E67B6769B84F15CE76F543CBC5A_347;41857;41853;1;47596;47896;48628;[(41857, 41853, 2792042)]
05167DFAB64A1898A7447F80CC79B9D478C60B40_348;41966;43507;1;48759;49059;50000;[(41966, 43507, 2790329)]
052B19033CC9464D812A5380686AB01CEAC0CCA2_353;42840;46474;1;50227;50527;52120;[(42840, 46474, 2792353)]
052F5C6125E74860D1F4DD7EAB3EADBA71C07739_356;41378;41331;1;47684;47984;54522;[(41378, 41322, 2792209), (46035, 46040, 2792882), (46040, 41331, 2791201)]
052F5C6125E74860D1F4DD7EAB3EADBA71C07739_357;41331;41369;1;53918;54218;55522;[(41331, 41369, 2791520)]
052FB77615389A1650AB5C0B6B5EB8870B25B2A5_360;42504;43223;1;52847;53147;54762;[(42504, 43223, 2791193)]
054398C27400C1512C15CB9009D8459F5546DBAB_367;41369;41373;1;56815;57115;61700;[(41369, 42112, 2790538), (43210, 41347, 2791991), (41346, 41373, 2790117)]
054626EB482D0F4053EA480B27F7A47A551B2FBE_369;42159;48139;1;55751;56051;57708;[(42159, 48139, 2792633)]
05A54D8E3AB3A475B1189CCC36D08CFF868342E8_386;42112;42457;1;52571;52871;54984;[(42112, 42457, 2791566)]
05AA421B254F90206F12A6BACE76B64C7BE01850_390;41852;42955;1;51565;51865;54232;[(41852, 42955, 2793065)]
05E5AB18564B1B1C8184975E42955268FECBAD7B_402;42481;41303;1;57419;57719;58956;[(42481, 42491, 2793339), (41301, 41303, 2793150)]
05EB0085C68A90CECF3C921446E71132D684266C_404;42516;41424;1;55085;55385;56168;[(42516, 41424, 2793425)]
05F75301F78A0E69DE8E6578B5A77CB39388EDC5_410;41288;43034;1;49868;50168;51732;[(41288, 43034, 2792238)]
061130351E3182757C31B33794B4E7DF45764FF8_414;43148;42852;1;53762;54062;55452;[(43148, 42852, 2794625)]
06318B65C0F2B5B21B1EF69CF0E346EB90733A8A_417;41983;41957;1;47245;47545;49888;[(41983, 41354, 2791451), (41354, 41957, 2792209)]
064760A800C04E77644991E93B9FAD10C1A6BAC4_428;41389;41322;1;55357;55657;57460;[(41389, 41322, 2792048)]
06565FD40358F8950B90145E9043A0E8DB115050_431;41613;42084;1;48093;48393;49444;[(41613, 42084, 2793104)]
066CEE11A6B1DE8DDF705EE48152E2DBE9F6293D_439;41817;41858;1;51759;52059;54044;[(41817, 41858, 2790842)]
068477C9599307BA95BC736AE59EA4A77F4B3D62_447;41393;42184;1;57197;57497;59407;[(41393, 42184, 2790538)]
069F9D3397D7CDEE7F07D17A81CDC7E1D5775EBE_454;41802;41418;1;51402;51702;54900;[(41802, 41418, 2791554)]
06C474518FB1F1F805B1EDEA68722A0316DA85E2_463;41006;41643;1;50608;50908;52254;[(41006, 41643, 2792763)]
06D19EEACBD2A0720181D44CA58AB648EEF71B90_464;47031;41852;1;54821;55121;57808;[(47031, 41852, 2792669)]
06DCC6E5E639C721519989AE066F96AC168CC0DC_468;41327;41388;1;54433;54733;56442;[(41327, 41388, 2791264)]
06E588238D953384801E4BD25A0DE278A9CBC987_473;42516;41967;1;56280;56580;57909;[(42516, 41967, 2790435)]
06EC8736F9F7FF00FCB772E1C2087B59BF627FB9_474;41352;41797;1;54698;54998;55894;[(41352, 41797, 2793737)]
06F130537FDCC111BCCCB7992CBA6EFF876422B5_477;46514;42447;1;57068;57368;59428;[(46514, 42447, 2792459)]
0706DB723C85B28E6363A4C6F38010848849F869_481;41854;42912;1;54914;55214;56082;[(41854, 42912, 2792006)]
0711C6DD7B8B93C8DA877F39535B9154ACE36EE5_484;46071;42752;1;54231;54531;56822;[(46071, 42752, 2789991)]
072CCBDE3F1DB6EF53670FFE5A819FB01CFFF71A_494;41392;41364;1;47471;47771;48824;[(41392, 41364, 2792209)]
074413F7EF3F0BFB80EB3E13AD99785FF1CFDFC5_499;41943;42574;1;53912;54212;56852;[(41943, 41946, 2791965), (41946, 42574, 2794618)]
07446372B84ECFD51F62538B3CF8B5B1A9D2EB3E_502;41057;43047;1;50410;50710;51504;[(41057, 43047, 2792238)]
074A000AC4FA5E4B5BFDD6F7EFE755993FEB5F49_504;41363;41373;1;50199;50499;51276;[(41363, 41373, 2792091)]
074A000AC4FA5E4B5BFDD6F7EFE755993FEB5F49_505;41374;41364;1;53859;54159;54906;[(41374, 41364, 2790128)]
076262E8C933E08D7F4A430F07D6AF3CC994A799_511;41963;41956;1;49506;49806;51084;[(41963, 41956, 2790073)]
0767F23B98FCBDFF4BAFDC356801E7E86611DD7C_513;45058;43507;1;47924;48224;49548;[(45058, 43507, 2790361)]
07A8F8E38F9C8300658C7A89F22CEFF2233EACC0_529;43507;42219;1;57159;57459;61986;[(43507, 42101, 2793790), (42101, 42219, 2791246)]
07CE541884BB7EE9A9E4CA5B2A5AE39752F20A2B_537;46283;44913;1;47304;47604;49950;[(46283, 44913, 2790940)]
07D09952D0B7BDB3FF63DFF1325BCE92FA22CE88_541;42458;42183;1;57416;57716;58598;[(42458, 42183, 2791521)]
07D3F3120A50E252548D394AEF488084F6FCBC84_542;41225;41424;1;50388;50688;53482;[(41225, 41263, 2793123), (41263, 41424, 2790757)]
07E41020AA19D9167864ACD5D7EDE0D723E8C583_548;47031;41848;1;54858;55158;57402;[(47031, 41848, 2792669)]
07E51AB3FD630BA9C859E1B84AFC026816919D2B_550;41461;41454;1;55852;56152;58040;[(41461, 41454, 2791841)]
07F323FF7AC200EEF513DA4DFB941E861161A484_552;42111;43510;1;49094;49394;55806;[(42111, 41371, 2791263), (41368, 43510, 2790128)]
07F323FF7AC200EEF513DA4DFB941E861161A484_553;43510;46198;1;55316;55616;57944;[(43510, 46198, 2793009)]
08189226C46D216CFD4D7214C638551F2B515EEB_561;47031;41869;1;47754;48054;50468;[(47031, 41869, 2792982)]
081BFBF8FB6FED5CA61214ECC37A39A81ADC3F15_564;41348;42777;1;53165;53465;55586;[(41348, 42777, 2791941)]
082C33D0571B3FA513FDE3349C4FA6D85CC356CB_568;43018;43434;1;54124;54424;55328;[(43018, 43434, 2790587)]
082F164034C46FAB396141D7006A492641A6816F_569;41796;46602;1;47590;47890;50466;[(41796, 46602, 2793512)]
08318A507A434ED1ABE50D41EEE78311658BECD0_571;42490;43423;1;54639;54939;56276;[(42490, 43423, 2791780)]
084406D0E62E43297B8CBE25D4CD51EAEA876653_574;42514;42510;1;53628;53928;54576;[(42514, 42510, 2791471)]
0856B49493E8DEBD34710640BF1E0FCC52DF2B2E_578;42720;41806;1;53150;53450;54594;[(42720, 41806, 2790255)]
0877E2424371F990B6FFDFF04625712F3026FEDF_580;41374;41913;1;50535;50835;53696;[(41374, 41391, 2790818), (41391, 41913, 2792883)]
0889CA5684A8CF057570F14CD6558D2E3E21EEA5_588;43295;43507;1;47612;47912;49548;[(43295, 43509, 2790361), (43295, 43507, 2790361)]
0895F9CD98D9B0E11DD1D9796E976070B7AE4337_596;43509;41369;1;57263;57563;59424;[(43509, 41369, 2793790)]
08977D2233388712DE5F222DFD2FC2D2AC3B0838_600;42958;41941;1;55912;56212;58622;[(42958, 41941, 2791194)]
08A130876FB56DA6E5C440A8840455B4863896A2_603;41634;41395;1;57583;57883;59072;[(41634, 41395, 2793230)]
08A2A6A59D32B6FD89303C339D6589BABB784982_605;42958;42436;1;54845;55145;56160;[(42958, 42436, 2792954)]
08A3FF0984F36F928540E770BEF636C7C5D74A2A_606;41343;43146;1;51136;51436;52794;[(41343, 43146, 2790818)]
08A8A3D08D5EAC2B642B53457A41ED9BD1ED9950_608;42828;43507;1;47028;47328;48334;[(42828, 43507, 2790127)]
08B2D5BC32B205621AA3A3F0A0AC7142D6EA905D_613;41475;46470;1;56868;57168;59314;[(41475, 46470, 2792061)]
08C2D9F27FEDC784EFFA45ECF719F83DACFCA8CA_616;41395;41327;1;47823;48123;48852;[(41395, 41327, 2790127)]
08D2A18B65F9F4E259D7EC30DFEC6FAD9C211216_623;44903;42937;1;54250;54550;56418;[(44903, 42937, 2791623)]
08E1401EC694EA82EAA03D639D925048128CECE5_627;42787;41802;1;54434;54734;60438;[(42787, 42773, 2791941), (47031, 41802, 2791080)]
08E623483986787A10D8F0E43AFBD7D0F8305190_631;41230;42223;1;51666;51966;54326;[(41230, 42223, 2794517)]
0905F2472531FC5662AD7B4EC330B5EC41A34803_636;46035;46039;1;49070;49370;50096;[(46035, 46039, 2792882)]
0908CFA5C00EFD869D0A5EE876BC8010C571ED70_637;42561;41390;1;52669;52969;53838;[(42561, 41390, 2792457)]
0908CFA5C00EFD869D0A5EE876BC8010C571ED70_638;41392;42569;1;54306;54606;55468;[(41392, 42569, 2792093)]
0910B61395A15ED36745A3CB2EE20243393EDA86_640;45058;41339;1;46952;47252;48950;[(45058, 41339, 2790127)]
0920309886B1A2B37FFF8344CC849046D7466796_645;41616;41613;1;51977;52277;52988;[(41616, 41613, 2791453)]
0920D52E880AC34FB7B41A9912CCEEEFCBD564CF_646;46035;46039;1;52559;52859;53568;[(46035, 46039, 2791201)]
092E21F089C1B125EA84F204DC469A4A96036552_650;41287;41509;1;47937;48237;49174;[(41287, 41509, 2791871)]
095E487BED91712B78DE28F1443251EB09B25E0C_661;42729;46304;1;54427;54727;56572;[(42729, 46304, 2791232)]
096DA77E6813576C48DF05470908117C10229327_668;41809;41822;1;47247;47547;48380;[(41809, 41822, 2793766)]
09ACF3B5CBDCDEFCECC0C44E102FD1CDDED5CBFA_682;41677;44161;1;50162;50462;52006;[(41677, 44161, 2791828)]
09AD14331D0C0CF9048C718934685F17D0C90AA7_684;42009;43510;1;57148;57448;60624;[(42009, 43510, 2792358)]
09B5612F4D1313FF09CD60A209954A043112C2DD_689;43157;43148;1;56207;56507;58280;[(43157, 43148, 2793535)]
09C8C7F7C44A6D4FC11A22D02BE4C8B97D60BEAD_694;41084;43387;1;55322;55622;59066;[(41084, 42723, 2792633), (41754, 43387, 2790044)]
09D7987BFF50BF638785D1F39A20C3C0307C31B6_696;41328;41153;1;47000;47300;48078;[(41328, 41153, 2793085)]
09E3357F773C869FA8E0C04D20FAE2C366207E57_702;41371;41391;1;55747;56047;57570;[(41371, 41391, 2792048)]
09FE77040C674C055BAF17B545E4B5F678F1E589_708;41616;42084;1;48033;48333;49444;[(41616, 42084, 2793104)]
0A18DEDA411C7A5CAF036BC1064D932AEC233380_720;46189;46203;1;52972;53272;54414;[(46189, 46203, 2790330)]
0A1EF912A9A225C975005599C70BD92870FD8C2C_722;41998;41354;1;52005;52305;54544;[(41998, 41354, 2792135)]
0A1EF912A9A225C975005599C70BD92870FD8C2C_723;41353;41377;1;54995;55295;59954;[(41353, 41373, 2791264), (41373, 41377, 2791443)]
0A35D5D06B22E1F0C3944C5126947867C98C3764_729;41227;41958;1;47345;47645;51358;[(41227, 44063, 2793007), (41505, 41958, 2791566)]
0A35D5D06B22E1F0C3944C5126947867C98C3764_730;41958;46080;1;52995;53295;54710;[(41958, 41395, 2791520), (41395, 46080, 2794682)]
0A7B98ED74FD7E8AED5F12D031F0DC4292489133_741;43509;41327;1;53341;53641;54758;[(43509, 41327, 2791520)]
0A9108ED1DEF99FBE2DF3F30D18FEF66F99B2075_744;43295;41353;1;52441;52741;55140;[(43295, 41353, 2791520)]
0A974FAC049C37684CEFEE6E65685D05B1E0A65D_749;46269;41468;1;54447;54747;55916;[(46269, 41468, 2791965)]
0AA29FABEE3D0E1FFE8606CBBBA462C2074F93ED_753;46142;44156;1;47888;48188;49314;[(46142, 44156, 2791102)]
0AB1CB3B1E2ACF0343D9547703A077D29C636D43_762;46276;41438;1;56898;57198;58892;[(46276, 41438, 2792790)]
0AB6B31E339761E2DEBAD02D7E0A98CE3FE0C7E6_763;41364;41322;1;50694;50994;52394;[(41364, 41322, 2790818)]
0AC10A60F2990480C312580E0696E2C1380A2BEC_768;41294;41896;1;56208;56508;58048;[(41294, 41896, 2792136)]
0AC72B47414D7155A6DBE72F6D0198C3C68D92AE_770;41409;41226;1;51439;51739;53018;[(41409, 41226, 2792069)]
0AFC1BBA7D2BA390DB1BE117BCD03E21F7A859F1_774;41263;43148;1;55766;56066;58280;[(41263, 41424, 2791841), (43122, 43148, 2793535)]
0AFDD79EA52DDE0CB226FDC4E3AA226990B83D2B_777;41373;42003;1;54003;54303;56226;[(41373, 42003, 2790603)]
0B3520F496F2DB33B5A5562C2CB3347803EF43F0_795;41416;43123;1;53541;53841;55724;[(41416, 41454, 2790371), (43132, 43123, 2793534)]
0B5A1E1B0D62604B631C3B59E94B5808688EA099_805;41267;41339;1;47175;47475;52296;[(41267, 43510, 2793007), (43509, 41339, 2791566)]
0B60AAA36738C8E5AF926E8EC79D823E8390AEBA_808;46271;42583;1;54565;54865;57560;[(46271, 42583, 2791965)]
0B626FC96F76D53C959B9C5083228F1D883BEA0B_809;42516;43421;1;56224;56524;57958;[(42516, 43421, 2793962)]
0B708E430BDD7F5141472ACFE13268228AC49763_813;41965;42946;1;53776;54076;56806;[(41965, 42946, 2791965)]
0B859A8CC4D704C678D8F5085AEBF751D6ECE911_823;41865;42917;1;50127;50427;55283;[(41865, 42968, 2793065), (46263, 42917, 2791310)]
0B918A3E5ED2E58C395DC4AF70021CB57D455622_824;41240;44063;1;47635;47935;49756;[(41240, 44063, 2793007)]
0B9207A1FA1C393CF93B24E06035D5043F82E8B8_826;46384;46313;1;56053;56353;58588;[(46384, 41393, 2794496), (43238, 46313, 2791506)]
0BC0C1075DAE00D7765CD131D0A46CC3D82A2802_846;47031;41871;1;54815;55115;58146;[(47031, 41871, 2792669)]
0BC7700670792BC91043DDE38CF471BAAD407A08_848;42516;43421;1;56207;56507;57958;[(42516, 43421, 2793962)]
0BCB5B4240F4DA17AC92C6D4D6AF10DAB52E0CB8_849;42840;46151;1;52129;52429;54146;[(42840, 46151, 2793513)]
0BEFB042CE81827E903A77DDA00F9F573975B301_857;45058;42516;1;53021;53321;54554;[(45058, 42516, 2790550)]
0BF148E46CBD5BE64C525CC4BA768FDD55C4E76E_860;44060;41418;1;49431;49731;51434;[(44060, 41418, 2790747)]
0BF363314882AFFED43A3A4ABC7836C498D092F7_862;48039;41875;1;48070;48370;51162;[(48039, 41875, 2791762)]
0BF8004480FDE291491DAA4DB9EC3EFA78AC198C_864;43510;45063;1;46959;47259;48650;[(43510, 45063, 2791230)]
0BF9CA1F150D620D1C436E232BD5A0480D72CB30_865;46384;41990;1;56057;56357;58348;[(46384, 41990, 2794496)]
0BFAAD11FDE33DE675106E41AE8B089FB9B247D5_867;42842;42869;1;50375;50675;51920;[(42842, 42869, 2793568)]
0BFAAD11FDE33DE675106E41AE8B089FB9B247D5_868;42870;48150;1;52460;52760;54336;[(42870, 48150, 2791178)]
0C11F68B215C41F422BAD640EACDA8A2B7AFA62C_872;41389;41371;1;56047;56347;57230;[(41389, 41371, 2793558)]
0C1E540DDED923C8153986AED0DF8E8CB79583A5_874;42584;42008;1;51096;51396;53134;[(42584, 42008, 2794589)]
0C2D6F1EF9E7C08838C1102E666C670F97942F64_882;48039;42986;1;57441;57741;63018;[(48039, 42156, 2790658), (41837, 42986, 2792533)]
0C4D81E635D7DE48B8BDB2460451C74D0AD06CE5_887;41451;41462;1;57504;57804;59754;[(41451, 41462, 2792790)]
0C641FF1197C2B3DC29BC085A187FC7C3EB6D3B6_891;41846;41864;1;48098;48398;49336;[(41846, 41864, 2793766)]
0C641FF1197C2B3DC29BC085A187FC7C3EB6D3B6_892;41866;46304;1;54021;54321;56572;[(41866, 46304, 2791232)]
0C6D6AB53C0C75CC7D89F96EF5368F9191249BD9_896;41323;41339;1;49080;49380;50142;[(41323, 41339, 2790361)]
0CD84E9979A1D9703F1D62F0AED4F865963C3BFC_912;41983;41957;1;47243;47543;49888;[(41983, 41354, 2791451), (41354, 41957, 2792209)]
0CF76F6951D53471379E1370382F7A66B23490F3_925;41416;41435;1;50757;51057;52020;[(41416, 41435, 2792553)]
0D0290D3F689848A163B6A11A0BA1FF6185CB77C_928;41613;48150;1;50328;50628;52714;[(41613, 48150, 2794624)]
0D090DA497A3AA6F7579B0D0B1B1265C7F0E5D03_930;41852;42690;1;52218;52518;53356;[(41852, 42690, 2790768)]
0D0E49F6EFB41B3DFB50AAB2A7479C01736F4E6C_936;43150;41133;1;56170;56470;59500;[(43150, 43148, 2793535), (41028, 41133, 2790658)]
0D478EC79196C4BD6C7F407BA0DD8FB9E71EE979_946;41807;41822;1;54999;55299;56124;[(41807, 41822, 2790686)]
0D550024831AE543FD49F17A9284E5DFBE6DE20D_950;42840;46151;1;52133;52433;54146;[(42840, 46151, 2793513)]
0D5675AB0C8DA9547439504D90E393D85CD620AE_952;43506;41504;1;54969;55269;56546;[(43506, 41504, 2790128)]
0D6467969205371D1D90813694563AE91E4D2471_956;42516;42508;1;48025;48325;49356;[(42516, 42508, 2790624)]
0D74A84F523FD3AC5781ED2C21D8850E53806BE5_959;42056;41414;1;55205;55505;57348;[(42056, 41896, 2790703), (41897, 41414, 2793268)]
0D7B04FBF11C9F6B6DD11F710BD55C6C3E314BD4_960;42695;42727;1;56904;57204;58012;[(42695, 42727, 2790256)]
0D82610D9F3A4C4A5630951B9292E745FCDF4C52_961;41178;43434;1;55723;56023;57224;[(41178, 43434, 2791311)]
0DBC20B045B5E23FED66970F9C2C84D2655663C3_967;48050;45030;1;55109;55409;56396;[(48050, 45030, 2790065)]
0DC6AFFDAAB6C51C3F3D275F3BFCB5E5EE5FA690_973;43982;41477;1;48160;48460;49634;[(43982, 41477, 2793494)]
0DF98912FE0825FBCD6BCFDC1B7F93CBA804305D_986;46123;41750;1;52566;52866;53972;[(46123, 41750, 2790353)]
0E206FD2E9C206D6D91F171D27C21FA8A63A3701_990;42840;46152;1;52125;52425;54234;[(42840, 46152, 2793513)]
0E230206678C90310AD9B6D400984E8B6462CC1B_991;41807;41808;1;49452;49752;55140;[(41807, 41813, 2792601), (41816, 41808, 2793456)]
0E638933E7DF366F978C604DB60807CFC3EC6426_1002;41125;41395;1;57209;57509;59072;[(41125, 41395, 2793230)]
0E989B19CF35DE9A4596A73567F17D4A587EA9C2_1013;43506;41509;1;51768;52068;53318;[(43506, 41509, 2790818)]
0EBAF5668CE038B6A608CB6BE816272A25B50E78_1020;41895;42886;1;56025;56325;58992;[(41895, 42886, 2793268)]
0EC75152F3FEC487D26C6429C65D09D208FCE6FC_1026;43507;41373;1;54283;54583;56414;[(43507, 41373, 2790463)]
0ED1FC81352AF6B02503A27BA0CF58734C5D789D_1030;41863;41871;1;47122;47422;48870;[(41863, 41853, 2791387), (41852, 41871, 2794598)]
