ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
8DD2ACE9F6802154E8D6C0EC510A321CC76C9805_10559;41517;43510;1;25248;25548;26400;[(41517, 43510, 2791616)]
C5CE08E5ADC354E5E214E2090F074351369919E0_14568;41386;41390;1;25249;25549;26352;[(41386, 41390, 2793234)]
13A2BB9F6D0F82FA768121C1BDDD83F143195C54_1533;42139;43506;1;25249;25549;28263;[(42139, 43506, 2793072)]
72835A826FC0B98A44F7089DCAEB2E4DE82AC29D_8484;42891;43507;1;25253;25553;28412;[(42891, 43507, 2790772)]
D56A34588AF6EBDBE745FA85963DC8DB7DBD7A8A_15600;41872;46095;1;25255;25555;27451;[(41872, 46095, 2793407)]
958FCBA8F1AC36143CABC46FBA0A60E3111E2462_11155;43002;41853;1;25256;25556;26942;[(43002, 41853, 2792158)]
8F9034D909F0FBECA09F0344285B7A6E76BF7D89_10691;42891;43509;1;25256;25556;28564;[(42891, 43509, 2790772)]
E1AF0E7137B1541813764D94C6EABC344B6BF03D_16455;42891;43507;1;25259;25559;28412;[(42891, 43507, 2790772)]
91EDD2680F1F8A50A91659639212D36B4CF53A32_10873;43146;41268;1;25260;25560;26902;[(43146, 41268, 2791044)]
887C83EBE61582EAD1510E00A35FDA9D5F81198E_10154;41253;41419;1;25261;25561;26892;[(41253, 41260, 2791377), (41293, 41419, 2794653)]
6C8502879186F3A58F24A2DF088876B81E4A2912_8079;42891;43509;1;25261;25561;28564;[(42891, 43509, 2790772)]
6B1878FAE91125660CE9A2B8717064A96A0F568F_8001;46631;42112;1;25264;25564;27120;[(46631, 42112, 2794569)]
FAB9E2E00A4CA15AD8D39979ABD3C3C903EAEEB2_18191;42181;46628;1;25265;25565;28026;[(42181, 46628, 2790478)]
1366FE701A820D04F2DBEF3F19AC41512A348A9C_1515;41387;41322;1;25267;25567;27112;[(41387, 41322, 2791944)]
1B214FF09CCE730B7DB8DBC43840A1EAF2CF9EBD_2470;42469;42773;1;25267;25567;26552;[(42469, 42773, 2790751)]
888146618_10157;43041;41450;1;25271;25571;29240;[(43041, 42481, 2792772), (41414, 41450, 2793080)]
AC566B2F972583BA9A363FD8DA7EAB6551BBCCE5_12784;41825;43393;1;25272;25572;28624;[(41825, 46444, 2790777), (43343, 43393, 2790207)]
B8B82DC0B2421C592B99183D2B582B6467709034_13632;41848;46650;1;25274;25574;29928;[(41848, 43981, 2793135), (43981, 42919, 2791044), (43084, 46650, 2790105)]
0303ED33D70E9693D4614E8E7DF27C42F0A48830_205;41483;46317;1;25275;25575;28018;[(41483, 41447, 2793144), (41446, 46317, 2792473)]
5722541677144DF3626FE2EE67D788F9C359377D_6721;42855;48150;1;25278;25578;27034;[(42855, 48150, 2793704)]
1D044327C629CFBA73030B15CCAFEB8E3B572BFA_2589;41519;43510;1;25283;25583;26400;[(41519, 43510, 2791616)]
699ABD67B492BA5C9ACE39881AF54465486BFC2B_7905;41519;43510;1;25287;25587;26400;[(41519, 43510, 2791616)]
D9648ED2A4AC90E51950176D266ACCB85DF853F9_15868;42504;41194;1;25288;25588;27198;[(42504, 41194, 2790735)]
DDBA3D3E95D8C321939F72FAA102325EE8A51193_16154;42004;41504;1;25293;25593;29308;[(42004, 41504, 2791984)]
2D3EF4CD97F24655121ACCF2A1E4E7DE550FA811_3778;42004;41991;1;25295;25595;26356;[(42004, 41991, 2791984)]
3C85248E9A2EB8544FDEF3D2F8DEABE5C5F73936_4923;41745;41799;1;25295;25595;27848;[(41745, 42840, 2790574), (42842, 41799, 2792154)]
0FEA9BC452A926190867B080DBF97683AD60D04C_1092;43224;43052;1;25301;25601;27972;[(43224, 43021, 2791697), (43021, 43052, 2791378)]
3B8CBFF2200823F92A1045A69B5E179FA9936AB3_4854;41425;41415;1;25302;25602;26333;[(41425, 41415, 2791675)]
F5A50D491B29FAD94175C14E5BA686E4ACB0DFA5_17842;41993;42113;1;25303;25603;26730;[(41993, 42113, 2792268)]
6B98FB12B052C24D6B18E5CBF2780EA3B24B94DE_8024;43507;41336;1;25307;25607;26752;[(43507, 41336, 2790147)]
4687F62D30A57683DEB10A1C9937DBC46BB2CFE4_5592;41823;46444;1;25310;25610;26736;[(41823, 46444, 2790777)]
0C4882D1D011E044CEFB23EF719023A28C65183C_886;43386;43148;1;25311;25611;26628;[(43386, 43148, 2792625)]
FC7611DCF5DD1A264248F9332A7408267A85CDF1_18321;41823;46444;1;25313;25613;26736;[(41823, 46444, 2790777)]
1DDE0BE1992B96A814C19D9BA4C733D424DBCDAB_2649;42918;46074;1;25317;25617;28170;[(42918, 46074, 2792117)]
84EAFA877BB05A58472A17C69EFEE8411C69EEB0_9821;45030;41612;1;25318;25618;27638;[(45030, 41612, 2792873)]
D2D6963FFA86FFA3B4F4FB02A37F7BD3CCA410CE_15417;42960;41815;1;25320;25620;28820;[(42960, 41815, 2793444)]
3611E9D3A1DE13996EFBC3F21134D5FDF10BE55A_4433;41513;43506;1;25321;25621;26442;[(41513, 43506, 2791616)]
4578AA34E84D0AB4587101CDFEDB07FC2A9838B8_5504;46008;41462;1;25328;25628;26506;[(46008, 41462, 2791997)]
858AD95EF451CA5F27A75F2E40469B71E017CEA0_9873;42853;48150;1;25333;25633;27034;[(42853, 48150, 2793704)]
BC61366A18818AFFA4E672A0E8A331716161F7F8_13911;42853;48150;1;25336;25636;27034;[(42853, 48150, 2793704)]
103F6E835639D967696209B59DF3779F8B00F538_1139;46261;43506;1;25338;25638;27431;[(46261, 41354, 2791610), (41354, 43506, 2791944)]
911F6D90BDD305AE54CF9A2DE1C0679263A7484F_10796;41293;41894;1;25340;25640;26416;[(41293, 41894, 2791226)]
BD61308ECD85A75AEE86EA7BD68D8656DEACF4C3_13976;41383;43510;1;25347;25647;27360;[(41383, 43510, 2791944)]
935E045221BAC354E4CF07CC497976F4AD49FE77_10999;41821;48139;1;25347;25647;26900;[(41821, 48139, 2790777)]
E419B83E30EEA7B47737CA522CAEA7AD880BD909_16613;43008;42902;1;25349;25649;26502;[(43008, 42902, 2792158)]
0A1FEBE4D404274ECB8AFBDF2E5549944744162C_724;45026;43148;1;25354;25654;27478;[(45026, 43148, 2792724)]
C4EF18E58CD7C1247621116B8EEF542023110911_14505;46142;46444;1;25356;25656;27678;[(46142, 46444, 2790048)]
8B9066AC88A63822DD2CA8FEF5193389C71BAC59_10377;42836;41612;1;25358;25658;27638;[(42836, 41612, 2792873)]
8B6CFEC58F069A7EE489EA679F9B0C5276FD9E45_10343;43007;43507;1;25379;25679;28412;[(43007, 43507, 2790772)]
31D780B7ABC15BC763D161F00D14107B89711603_4131;41881;41816;1;25380;25680;27800;[(41881, 41816, 2793030)]
2DA502200207553F9EBF6195666F5815D11312F9_3812;41863;43184;1;25381;25681;26443;[(41863, 43184, 2793407)]
887557EC61387B91B568C0E715EC8C0B63C801BF_10146;41505;43507;1;25382;25682;26862;[(41505, 43507, 2789987)]
EF0947A585AA3F39917B7133E5D69F12ED762D84_17377;41505;43507;1;25384;25684;26862;[(41505, 43507, 2789987)]
3976163A7668A66450B96D70E4806E1B44A34161_4678;42523;41813;1;25385;25685;27526;[(42523, 41799, 2791610), (41798, 41813, 2790908)]
8684D9C1EDD2044DC85A685357623A380EE1AEAA_9973;43429;41462;1;25387;25687;27232;[(43429, 41462, 2791422)]
2380B72F1E91D12A594C64CFEC11E3C7328533C2_3034;42839;41612;1;25388;25688;27638;[(42839, 41612, 2792873)]
FAC9A4F95518327D3366C9ED8D9429E126C43152_18194;42962;41806;1;25390;25690;29040;[(42962, 41806, 2793444)]
FEEE83A17645F5095B2A787484EC85797C5B0D5E_18492;42013;46033;1;25390;25690;28606;[(42013, 42115, 2794630), (42798, 46033, 2791303)]
C2603A0337DD9CFDA6F535B5CE6619539881BD96_14313;41480;41440;1;25392;25692;27046;[(41480, 41440, 2793144)]
214F3DB7C02A89F9C140DE18EFC0C295169ABE96_2906;42175;46628;1;25393;25693;28026;[(42175, 46628, 2790478)]
1553338265_1706;43057;43063;1;25394;25694;26394;[(43057, 43063, 2791997)]
03427AE8A48F8941E7C962EA67F0DA39EF0B604C_223;41480;41442;1;25395;25695;28354;[(41480, 41442, 2793144)]
ACB00BC95DE2E0C03F4F99435FA8AD8A9E930F8E_12813;41480;41447;1;25397;25697;26798;[(41480, 41447, 2793144)]
6AC940AC68C6B4C8A4942A57BDBD702990D8481C_7989;41466;43148;1;25398;25698;27492;[(41466, 43148, 2793174)]
5A34FBA77D64C36A49308689FC7C545315CED7A0_6954;43049;45063;1;25401;25701;27343;[(43049, 45063, 2792772)]
A1F005C88607A38D84E24E8878B50DF61412F891_12069;43049;42481;1;25403;25703;26850;[(43049, 42481, 2792772)]
EC3FE5A070DD4DC08AD776C049FB01E4DD69960E_17152;41418;41460;1;25404;25704;26586;[(41418, 41460, 2791675)]
C30ABA5BA7417F0FF93D463DB7B42005E7A9F440_14376;41995;46528;1;25404;25704;26732;[(41995, 46528, 2791259)]
781CA9E8E5689C81A2F7F95832B0F16744DFB0F3_8859;43049;42498;1;25406;25706;26508;[(43049, 42498, 2792772)]
0A974FAC049C37684CEFEE6E65685D05B1E0A65D_748;41466;46266;1;25408;25708;26650;[(41466, 46266, 2793174)]
BD0CF4BC40803654352C3078CCB4C3B97FA81B7B_13948;42787;41956;1;25408;25708;28882;[(42787, 41954, 2790751), (41946, 41956, 2790793)]
A8BE6477B0FEA64F9D8538456C7DC5DD6DAFC092_12536;46573;42491;1;25409;25709;26992;[(46573, 42491, 2791392)]
2CB6CA682C7679F8FBFEB5CD20C49F151CA44B97_3743;42787;42258;1;25411;25711;27062;[(42787, 42258, 2790751)]
7CB4F5B825C3D132B31E98AE7158342DA2857613_9209;42714;48139;1;25411;25711;27712;[(42714, 48139, 2793014)]
DEA7471985B224EE31035DD989C965E567424E5B_16229;42579;43148;1;25411;25711;28300;[(42579, 43148, 2790772)]
5EC8D9341578FE778511F53117B5748AEFA9AE74_7236;41686;44161;1;25412;25712;27556;[(41686, 44161, 2792034)]
D7450F708C4D9C6EE7A8F58ED653B51B267E80B3_15711;42842;41824;1;25413;25713;27148;[(42842, 42854, 2792873), (41813, 41824, 2792305)]
50E51936AAD380014755EE3FBD54028C43C077F5_6282;42787;46096;1;25415;25715;27625;[(42787, 42256, 2790751), (41740, 46096, 2793407)]
A553CBEBEFDD40CE2812C59AF021363991855195_12286;42714;48139;1;25419;25719;27712;[(42714, 48139, 2793014)]
EB3D51B7817020A0F99C2C6FB604EA741015E961_17078;41502;43507;1;25421;25721;26862;[(41502, 43507, 2789987)]
809CFCD093811E350F6E9A61F38E473F291B5200_9517;42714;48139;1;25422;25722;27712;[(42714, 48139, 2793014)]
4615BC961A38639FF904328778A6A86C87A222D7_5563;41857;46444;1;25423;25723;28388;[(41857, 46444, 2793225)]
8D1BED209A3DA1D3E3669E38478AB7FD9016E141_10498;43130;42510;1;25424;25724;27346;[(43130, 43123, 2794693), (41425, 42510, 2789955)]
37360A1855B565115FF9CE6F9001E26E57FC3A71_4508;41348;42112;1;25424;25724;27262;[(41348, 42112, 2793874)]
1E82F3F740A6B465C67C98B20C92BC6031F48962_2691;43130;43123;1;25426;25726;26416;[(43130, 43123, 2794693)]
714A6B1B9B81F2FED4F2D57F4E314E648819FC99_8396;46394;44156;1;25426;25726;26753;[(46394, 44156, 2790048)]
0CD865394177173B6CC75CFDEBA6ED9DB0295075_915;41348;42112;1;25426;25726;31986;[(41348, 41369, 2793874), (41369, 42112, 2794585)]
60EEFF627B389C8E6E2D7CC7E2DF4F1DAEB17868_7359;41857;46443;1;25427;25727;28494;[(41857, 46443, 2793225)]
2E0CE4719A459F5C325A67455A7E93415A20699B_3852;41348;42112;1;25428;25728;27262;[(41348, 42112, 2793874)]
9B9D5E177C063F851AA04F500BA86798B202DD88_11596;41591;41941;1;25434;25734;28896;[(41591, 41941, 2794673)]
CF02BFFA0DC547EFF2938888CA2F7BA6478D2702_15149;41895;46606;1;25436;25736;27318;[(41895, 41414, 2792473), (42516, 46606, 2792464)]
7F4A9C8E99FEC4FF26730CDFE70C1E27539D1FA8_9408;41502;43507;1;25436;25736;26862;[(41502, 43507, 2789987)]
816A46FEC73C4A2ADB64875C5DE90ACA8E5309A6_9580;41895;41414;1;25439;25739;26816;[(41895, 41414, 2792473)]
9898526B0FEE1D6E009EEA5180CF380E7D01C56A_11395;41502;43507;1;25440;25740;26862;[(41502, 43507, 2789987)]
5BB409F55424C9DA23C803F6ABF0DE450D21A386_7027;41895;43421;1;25441;25741;27428;[(41895, 41414, 2792473), (42516, 43421, 2792464)]
973E68AB4881FB2E809DF87FAD6FFCFFB465649B_11287;41502;43507;1;25442;25742;26862;[(41502, 43507, 2789987)]
BAC893E1188C3F536E132BDB8B677197CCFF6DD4_13777;42161;41819;1;25445;25745;26808;[(42161, 41819, 2792127)]
1559564154_1740;42220;41616;1;25447;25747;27450;[(42220, 41616, 2790570)]
A35ADA72147154B29BFBBB8110C9FFBB22E1E9ED_12135;43509;41386;1;25450;25750;27546;[(43509, 41386, 2790147)]
678F927F8FF1121C0BF655A92322260E8A2A12B1_7793;41974;41894;1;25455;25755;27713;[(41974, 41894, 2790957)]
8C208F5E167C7204CE55C53917100E837A0E3BCE_10411;41390;42180;1;25457;25757;27772;[(41390, 42180, 2793234)]
9259DA2290CD0ADCCEF393F847C9813D440ADD8F_10912;41974;41894;1;25460;25760;27713;[(41974, 41894, 2790957)]
2C6037B833515ED8120B468E65BA424C79493AEE_3721;42073;41609;1;25460;25760;26956;[(42073, 41609, 2791807)]
38482051C788512CA128BFB80A63C18455FE0EEA_4591;42460;41322;1;25462;25762;29326;[(42460, 41322, 2794630)]
610DC0F0B9BAC6702E1A5CD4CEF89DE7818A4F58_7379;42893;42902;1;25462;25762;26502;[(42893, 42902, 2792158)]
9FE075CD09694A43D2DA8190F1A31E63465C5186_11931;42007;41743;1;25466;25766;27876;[(42007, 41743, 2790120)]
FC65EC575110A16CAB207422D57BA166BC83054B_18313;42789;43921;1;25471;25771;27414;[(42789, 43921, 2790751)]
2F0444595999414E6D08CE3C0F166A2549E9327B_3916;41752;41284;1;25473;25773;28083;[(41752, 41284, 2793144)]
3855A2F83CD41FA451803CA55D9E393A53E7B929_4596;42460;43510;1;25477;25777;29528;[(42460, 43510, 2794630)]
6FAB1263404E03136D120F3A6393BB274EC94AEF_8288;41056;42498;1;25479;25779;26508;[(41056, 42498, 2792772)]
95A2A434C313B14909495EA66FF7DB24F1649B93_11167;42458;46499;1;25479;25779;27644;[(42458, 46499, 2794676)]
C7735FF1D6C2F0817EB79E95F5136992DAB3AC65_14706;42723;41917;1;25480;25780;27404;[(42723, 41917, 2793014)]
B18B105D64F09C28A70BE70F7FDA45C564C5695E_13138;41056;42510;1;25482;25782;26971;[(41056, 42510, 2792772)]
E0DAFE934FD2653147F55DDEE0D64AA499677070_16400;45058;43507;1;25483;25783;26862;[(45058, 43507, 2789987)]
3328C4C717DC0D322108A87003A0A2643E40726F_4230;45058;43507;1;25486;25786;26862;[(45058, 43507, 2789987)]
0490656D6FE62B4023BF7BE50D591DF03C0CF77D_309;42969;42902;1;25488;25788;27434;[(42969, 42902, 2793444)]
B777E42D0078B912135E190AC8D777C115A92459_13562;41965;42919;1;25493;25793;28548;[(41965, 42919, 2791044)]
C402B0FE60B3DFB9AFBEC4C6882D29C3AA304FE1_14430;45005;42918;1;25493;25793;26670;[(45005, 42918, 2794673)]
FDD59DD1BC3601542D834D40D97F7D99AEFEEE5C_18426;41371;41322;1;25495;25795;27112;[(41371, 41322, 2791944)]
679AE28DC348993C79E10CEB9F214E05E84CE077_7794;41371;41322;1;25497;25797;27112;[(41371, 41322, 2791944)]
BC2A65B30DA9E81AEA8BDCF1EA15BEB5C7A5BA3F_13893;42500;42483;1;25498;25798;26628;[(42500, 42483, 2790792)]
2DFB61F5EEB74CF480FCCCE2F7041F7F9D8EE0A7_3843;44070;41644;1;25498;25798;27526;[(44070, 41644, 2793059)]
0124BAE2E9AE4AEA08616CAC889A8C7F5B89A066_85;41965;41268;1;25499;25799;26902;[(41965, 41268, 2791044)]
F6FE112E4E6B097F20C25A0F7E18814A896BAE60_17941;41807;41813;1;25501;25801;26536;[(41807, 41813, 2790668)]
72C87DEEE1A9E8127B718F9C6F32C774A29087BE_8495;41965;46078;1;25503;25803;26936;[(41965, 41945, 2791044), (46075, 46078, 2791667)]
3E315EC7357C2823D4742CAA479DB9134C5ABEA4_5054;46459;43148;1;25507;25807;28158;[(46459, 43148, 2792996)]
B373698B9E35F699363C868F367BCE15EA69E202_13277;43374;46101;1;25508;25808;27006;[(43374, 46101, 2793805)]
E2E17CAE3A235071A6FDD1EBE35142D54A806B55_16533;44070;42720;1;25509;25809;28410;[(44070, 42720, 2793059)]
DF04F16532CD3A4F069AB5591EF8DD307313EAA6_16268;43510;46191;1;25509;25809;27746;[(43510, 46191, 2791616)]
718F48275A35641ED0F6975D07553D97519C01D7_8416;41853;46443;1;25511;25811;28494;[(41853, 46443, 2793225)]
6CAA302C9DD757741B75E9D1D528DF7D5EC0EF86_8091;44070;42720;1;25512;25812;28410;[(44070, 42720, 2793059)]
81F695A3C9CE4A2D2E63929D04DD9B9B7C7CF603_9611;41853;48139;1;25513;25813;28632;[(41853, 48139, 2793225)]
182D0573F55173F45088F67922A9CCD60D47F284_2210;43510;46402;1;25513;25813;27886;[(43510, 46402, 2791616)]
5B61FBF427DEEBD9346380A8DE23CF0E4EE8F407_7008;41618;43410;1;25515;25815;30717;[(41618, 43410, 2790957)]
BA58AB94F04CBE6BF9BBFBF7E9FE60A9D44EE4E8_13750;41966;41937;1;25515;25815;26589;[(41966, 41937, 2789972)]
5A5D73A73F441B145102748FFCBA571617B6CA40_6964;42122;43506;1;25515;25815;28263;[(42122, 43506, 2793072)]
AF470F8AD2780278E67EC6E26B131867CB39C3CF_12985;43031;41248;1;25515;25815;27500;[(43031, 41248, 2791422)]
E81FC44A7FE0F46DA432E9895E9EF0A0B7A59DEF_16853;43302;42455;1;25516;25816;28308;[(43302, 42455, 2794569)]
7C61B25083537DC65CBB2DE783D5C74D492E2D01_9163;43123;43393;1;25521;25821;27088;[(43123, 43393, 2794693)]
54D6537E69B11CC3255991ED58063E9AE26B2C68_6555;41987;46499;1;25521;25821;26818;[(41987, 46499, 2791259)]
9406D4F440D789AB9DCC4BDC1CCF7DB11B78EBA3_11051;43146;41956;1;25522;25822;26898;[(43146, 41956, 2790848)]
24E7D0BEA9ECF0BB1C412008E9031D60F4F5431F_3172;43123;41313;1;25524;25824;26778;[(43123, 41313, 2794693)]
EC46D88A668712DB44B9E241B2853CBB5D51B8EE_17158;43146;41956;1;25525;25825;26898;[(43146, 41956, 2790848)]
BBDC0E8C2EB58A21C941B7D3E577886B9C4682EC_13866;42898;42902;1;25526;25826;26502;[(42898, 42902, 2792158)]
FC70E90201305B93B702D10E6D32B7CE92B7F15B_18318;41431;41444;1;25527;25827;27424;[(41431, 41444, 2792473)]
DF22C081E37C9D07A9700BADE62F4B8B9B1736B1_16274;41368;43510;1;25527;25827;27360;[(41368, 43510, 2791944)]
B7E1E3892D0726286213B8DEEF95B9CCF60A99BA_13594;41368;43506;1;25530;25830;27431;[(41368, 43506, 2791944)]
80CC6E6B1806E8E168B4DC5E971B939F46F1FBB0_9539;43510;41948;1;25531;25831;27594;[(43510, 41948, 2791616)]
D3CADB62B9746D2F470355950A0D64FEA26C8AD9_15488;43432;46012;1;25531;25831;27250;[(43432, 46012, 2792078)]
ADA87869F889DBFBBB7E51D4C4AD8F87691D0135_12884;42453;46479;1;25532;25832;27944;[(42453, 46479, 2794676)]
EFAD2F522050314C0E96C8989F95B67D14ACC205_17426;41368;43506;1;25533;25833;27431;[(41368, 43506, 2791944)]
867EB5E7A6FA202FF7B32FF62AA452599F649993_9971;41498;41949;1;25541;25841;27126;[(41498, 41949, 2793174)]
C072FA1F2E12B26EB13FE41DBFAD17905826370C_14178;42082;41609;1;25543;25843;26956;[(42082, 41609, 2791807)]
EF7E4F7C3282F246762CE1CE53E43ABB81B13FFE_17410;42767;42254;1;25543;25843;26924;[(42767, 42254, 2790751)]
09FE77040C674C055BAF17B545E4B5F678F1E589_707;42082;41609;1;25546;25846;26956;[(42082, 41609, 2791807)]
DA439DC8CF2DB21E3ACC88126F02A3392C9C2265_15919;42767;42251;1;25547;25847;28860;[(42767, 42773, 2790751), (42773, 42251, 2790260)]
FA0571583E0D08EFA707D75C653C3440F3ECC5C0_18154;41931;42854;1;25547;25847;27424;[(41931, 42854, 2792154)]
B4D3568BB43F9E4D512DF5F696F3A82169A73499_13396;41836;41825;1;25549;25849;26762;[(41836, 41825, 2790541)]
43227869D67A0E58FA30459D5C640B052F52B6A1_5348;41809;41849;1;25550;25850;27160;[(41809, 41849, 2790668)]
9E642194E82711E2C2C7697075821FF1560A436F_11815;43506;46192;1;25551;25851;27786;[(43506, 46192, 2791616)]
858939805976F604DBF40555C2C1EAB24FA7A4B3_9872;43184;46382;1;25552;25852;26852;[(43184, 46382, 2793407)]
55022F72E1823FFA3A380C353EDB4885D9ADD6E6_6564;41748;41286;1;25553;25853;28023;[(41748, 41286, 2793144)]
94BAF272C7BDFB880E868FBEF37470E172C54648_11093;41809;41849;1;25553;25853;27160;[(41809, 41849, 2790668)]
63ACD681F77045BD6181C1D694699D425586ACB7_7549;42545;43148;1;25556;25856;27950;[(42545, 43148, 2791726)]
A2C66F5CDA6715573FD3AE2557702F4CF1BE3C45_12106;42648;43079;1;25556;25856;26920;[(42648, 43079, 2790716)]
B03833AB7B39079AD2D7CB6D8CB627F3CE485B1C_13046;41764;42439;1;25556;25856;26636;[(41764, 42439, 2791056)]
CE89C6275E5F6208FAFFFAE062BB63AC4BEF90B2_15121;41877;41868;1;25556;25856;26570;[(41877, 41868, 2791735)]
2B0A0B04D8560BBC18538C6059B3702FE4762645_3606;41877;42723;1;25558;25858;27533;[(41877, 42723, 2791735)]
C97EF1AA9DC61FCEE6D37D97BB07ED6306B3BFE9_14832;42545;43148;1;25558;25858;27950;[(42545, 43148, 2791726)]
2D2E7FBAAC2BD545A98D645181C35CAB94F8260A_3770;43184;46382;1;25558;25858;26852;[(43184, 46382, 2793407)]
830ACB1E819B7A3BCE589BB4C532AEFC911F42F3_9679;41357;41386;1;25561;25861;27546;[(41357, 41369, 2793874), (41369, 41386, 2790147)]
967036867_11237;41366;41340;1;25572;25872;26878;[(41366, 41340, 2791944)]
EE80F82780D0FDC6440E8B14DCEC7514E0C9D3D8_17319;41809;42992;1;25572;25872;28170;[(41809, 42992, 2790668)]
5F4E06ACD355F0DFE7DB923E7F9AFCE847BD70B2_7262;46533;42481;1;25573;25873;27702;[(46533, 42481, 2791089)]
36EABD6E58BCBE2200E36775925645612D7C7691_4498;41450;46277;1;25576;25876;26844;[(41450, 46277, 2793372)]
C080534D0907017BC4473B5AD5B754E048263590_14188;41342;42114;1;25578;25878;27918;[(41342, 42114, 2790147)]
C5B688E77FA3C2C3E27795604970E131F4CC6007_14560;42852;46546;1;25580;25880;29570;[(42852, 43240, 2792873), (42880, 46546, 2790239)]
CA81238B93D21B6BD1B195CCEED83290C0621DFE_14886;41342;42114;1;25580;25880;27918;[(41342, 42114, 2790147)]
EC18ADBC8E2D05F8690056C35D4612746F7B9641_17136;41961;46355;1;25582;25882;26796;[(41961, 46355, 2791369)]
B903BE94F7AA88DB9114E891208B0F4B848A0F85_13669;41342;42114;1;25583;25883;27918;[(41342, 42114, 2790147)]
959826DFB752BF3CA4E6523774C3F5BAAD436932_11159;41920;48139;1;25583;25883;26900;[(41920, 48139, 2790777)]
0845592438A90E6413262EF43873FA07D18770A7_575;42852;41612;1;25585;25885;27638;[(42852, 41612, 2792873)]
A5537FBB893AC2FD3DBDE86E3EB3A66876737014_12285;42852;41609;1;25587;25887;27682;[(42852, 41609, 2792873)]
F3A7C34CBFB102EB141B2DCCEF71A77BA13F9D04_17706;42940;42958;1;25589;25889;27344;[(42940, 42958, 2794673)]
7BCDC14946FAE54AF47F74EAEBA14B09D6AA4CC3_9118;41753;41440;1;25589;25889;27046;[(41753, 41440, 2793144)]
4637BDA96F32E3A61EFD811665EF370B934916CE_5578;42159;48139;1;25589;25889;27712;[(42159, 48139, 2793014)]
BAC66A64C85BA9E132A68CB5735C8655C7CE54DA_13776;42852;41609;1;25589;25889;27682;[(42852, 41609, 2792873)]
1BA8C9DA9DDB4BEB73D005764EDE337F332E57C9_2500;46166;43507;1;25595;25895;28412;[(46166, 43507, 2790772)]
454D7BC096E401868A5CC599A0DCCB217BB9AA44_5482;41874;42873;1;25596;25896;28668;[(41874, 41863, 2791735), (41863, 41815, 2792158), (42856, 42873, 2790310)]
0699C837A96C8625C86D66CB31BD9F47C6A8B1DD_452;41364;41322;1;25601;25901;27112;[(41364, 41322, 2791944)]
44F8EA8DA1E490872C08FCC22AC1226626F37F8F_5462;42885;44913;1;25603;25903;28190;[(42885, 44913, 2791972)]
9C86B4286F9C5D949846167A8DAD707A7BC1B3DB_11681;42937;42919;1;25609;25909;26776;[(42937, 42919, 2792742)]
E0E7B892E1EB47D71A0876B7E24E4B9D6B7D4FD2_16403;42902;41816;1;25609;25909;27930;[(42902, 41816, 2792158)]
06A663864993C546162785F3CAE8FFCF5093DB55_455;46570;42483;1;25609;25909;26997;[(46570, 42483, 2790619)]
